t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm,q_ref_base_rad,qdd_ref_rad_s2,disturb_jump_active,disturb_jump_rad,disturb_pulse_active,disturb_pulse_raw,disturb_event_count
10.625210,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0861663605,-0.0978958202,-0.0063912453,0.2988352161,0.5320309623,0.9705983746,0.0038126298,0.0207203647,4.3512765960,-3.904,-4,0.1047845814,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
10.666786,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0864362275,-0.0981621221,-0.0063912453,0.3008311311,0.5320816695,0.9707589010,0.0038526329,0.0208829569,4.3854209391,-3.938,-4,0.1054673532,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
10.708492,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0867060945,-0.0984284240,-0.0063912453,0.3028082741,0.5321328419,0.9709210976,0.0038927196,0.0210451804,4.4194878910,-3.972,-4,0.1061442569,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
10.750136,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0869759614,-0.0986947259,-0.0063912453,0.3047687810,0.5321844784,0.9710849688,0.0039329085,0.0212071399,4.4534993867,-4.006,-4,0.1068159709,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
10.791797,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0872458284,-0.0989610278,-0.0063912453,0.3067145966,0.5322365784,0.9712505195,0.0039732169,0.0213689310,4.4874755162,-4.040,-3,0.1074831129,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
10.833528,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0875156954,-0.0992273297,-0.0063912453,0.3086474924,0.5322891412,0.9714177554,0.0040136608,0.0215306414,4.5214346842,-4.074,-4,0.1081462457,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
10.875198,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0877855624,-0.0994936316,-0.0063912453,0.3105690816,0.5323421664,0.9715866827,0.0040542548,0.0216923512,4.5553937557,-4.108,-2,0.1088058814,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
10.916914,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0880554294,-0.0997599335,-0.0063912453,0.3124808334,0.5323956537,0.9717573082,0.0040950127,0.0218541342,4.5893681898,-4.142,-3,0.1094624866,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
10.958440,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0883252964,-0.1000262353,-0.0063912453,0.3143840859,0.5324496030,0.9719296393,0.0041359471,0.0220160579,4.6233721612,-4.176,-4,0.1101164861,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.000132,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0885951634,-0.1002925372,-0.0063912453,0.3162800579,0.5325040143,0.9721036839,0.0041770697,0.0221781841,4.6574186714,-4.210,-4,0.1107682669,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.041802,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0888650304,-0.1005588391,-0.0063912453,0.3181698591,0.5325588878,0.9722794502,0.0042183913,0.0223405698,4.6915196506,-4.244,-3,0.1114181811,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.083449,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0891348974,-0.1008251410,-0.0063912453,0.3200545006,0.5326142236,0.9724569470,0.0042599220,0.0225032669,4.7256860502,-4.278,-3,0.1120665498,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.125236,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0894047644,-0.1010914429,-0.0063912453,0.3219349029,0.5326700221,0.9726361833,0.0043016713,0.0226663235,4.7599279280,-4.313,-3,0.1127136650,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.166772,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0896746313,-0.1013577448,-0.0063912453,0.3238119047,0.5327262837,0.9728171686,0.0043436478,0.0228297835,4.7942545254,-4.347,-4,0.1133597929,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.208452,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0899444983,-0.1016240467,-0.0063912453,0.3256862697,0.5327830088,0.9729999128,0.0043858597,0.0229936873,4.8286743384,-4.381,-5,0.1140051758,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.250130,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0902143653,-0.1018903486,-0.0063912453,0.3275586936,0.5328401981,0.9731844259,0.0044283147,0.0231580723,4.8631951819,-4.416,-3,0.1146500343,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.291773,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0904842323,-0.1021566504,-0.0063912453,0.3294298100,0.5328978520,0.9733707184,0.0044710196,0.0233229726,4.8978242493,-4.451,-4,0.1152945695,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.333475,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0907540993,-0.1024229523,-0.0063912453,0.3313001960,0.5329559712,0.9735588009,0.0045139813,0.0234884198,4.9325681660,-4.485,-3,0.1159389644,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.375207,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0910239663,-0.1026892542,-0.0063912453,0.3331703773,0.5330145564,0.9737486845,0.0045572060,0.0236544430,4.9674330388,-4.520,-4,0.1165833856,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.416908,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0912938333,-0.1029555561,-0.0063912453,0.3350408329,0.5330736082,0.9739403803,0.0046006994,0.0238210691,5.0024245009,-4.555,-5,0.1172279851,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.458452,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0915637003,-0.1032218580,-0.0063912453,0.3369119988,0.5331331275,0.9741338998,0.0046444670,0.0239883226,5.0375477532,-4.590,-3,0.1178729009,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.500202,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0918335673,-0.1034881599,-0.0063912453,0.3387842724,0.5331931149,0.9743292545,0.0046885141,0.0241562267,5.0728076017,-4.626,-4,0.1185182592,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.541784,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0921034343,-0.1037544618,-0.0063912453,0.3406580157,0.5332535712,0.9745264564,0.0047328455,0.0243248023,5.1082084918,-4.661,-4,0.1191641745,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.583441,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0923733013,-0.1040207637,-0.0063912453,0.3425335585,0.5333144972,0.9747255175,0.0047774658,0.0244940692,5.1437545397,-4.696,-4,0.1198107513,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.625135,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0926431682,-0.1042870655,-0.0063912453,0.3444112012,0.5333758936,0.9749264500,0.0048223794,0.0246640455,5.1794495610,-4.732,-5,0.1204580847,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.666797,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0929130352,-0.1045533674,-0.0063912453,0.3462912174,0.5334377613,0.9751292662,0.0048675904,0.0248347481,5.2152970968,-4.768,-5,0.1211062614,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.708581,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0931829022,-0.1048196693,-0.0063912453,0.3481738566,0.5335001009,0.9753339788,0.0049131028,0.0250061926,5.2513004376,-4.804,-5,0.1217553604,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.750098,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0934527692,-0.1050859712,-0.0063912453,0.3500593459,0.5335629133,0.9755406005,0.0049589203,0.0251783935,5.2874626451,-4.840,-4,0.1224054535,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.791777,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0937226362,-0.1053522731,-0.0063912453,0.3519478924,0.5336261992,0.9757491441,0.0050050464,0.0253513646,5.3237865722,-4.877,-4,0.1230566062,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.833546,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0939925032,-0.1056185750,-0.0063912453,0.3538396848,0.5336899594,0.9759596226,0.0050514847,0.0255251185,5.3602748812,-4.913,-5,0.1237088782,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.875129,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0942623702,-0.1058848769,-0.0063912453,0.3557348949,0.5337541945,0.9761720492,0.0050982383,0.0256996670,5.3969300603,-4.950,-6,0.1243623238,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.916798,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0945322372,-0.1061511787,-0.0063912453,0.3576336795,0.5338189052,0.9763864372,0.0051453105,0.0258750211,5.4337544385,-4.986,-4,0.1250169925,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
11.958492,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0948021042,-0.1064174806,-0.0063912453,0.3595361813,0.5338840923,0.9766027999,0.0051927042,0.0260511914,5.4707502003,-5.023,-6,0.1256729294,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.000127,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0950719712,-0.1066837825,-0.0063912453,0.3614425305,0.5339497564,0.9768211508,0.0052404224,0.0262281876,5.5079193975,-5.061,-4,0.1263301757,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.041790,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0953418381,-0.1069500844,-0.0063912453,0.3633528459,0.5340158980,0.9770415036,0.0052884679,0.0264060189,5.5452639611,-5.098,-5,0.1269887686,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.083607,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0956117051,-0.1072163863,-0.0063912453,0.3652672355,0.5340825179,0.9772638721,0.0053368435,0.0265846939,5.5827857118,-5.136,-3,0.1276487425,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.125234,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0958815721,-0.1074826882,-0.0063912453,0.3671857981,0.5341496164,0.9774882701,0.0053855517,0.0267642208,5.6204863699,-5.173,-6,0.1283101283,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.166888,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0961514391,-0.1077489901,-0.0063912453,0.3691086235,0.5342171943,0.9777147116,0.0054345953,0.0269446074,5.6583675636,-5.211,-4,0.1289729543,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.208472,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0964213061,-0.1080152920,-0.0063912453,0.3710357938,0.5342852518,0.9779432106,0.0054839766,0.0271258611,5.6964308373,-5.249,-5,0.1296372464,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.250251,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0966911731,-0.1082815938,-0.0063912453,0.3729673838,0.5343537896,0.9781737813,0.0055336981,0.0273079889,5.7346776592,-5.287,-3,0.1303030281,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.291800,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0969610401,-0.1085478957,-0.0063912453,0.3749034618,0.5344228079,0.9784064381,0.0055837623,0.0274909973,5.7731094274,-5.326,-5,0.1309703209,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.333577,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0972309071,-0.1088141976,-0.0063912453,0.3768440900,0.5344923071,0.9786411952,0.0056341714,0.0276748927,5.8117274764,-5.364,-5,0.1316391443,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.375112,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0975007741,-0.1090804995,-0.0063912453,0.3787893254,0.5345622876,0.9788780672,0.0056849277,0.0278596813,5.8505330829,-5.403,-4,0.1323095160,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.416789,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0977706411,-0.1093468014,-0.0063912453,0.3807392197,0.5346327496,0.9791170686,0.0057360335,0.0280453689,5.8895274702,-5.442,-6,0.1329814525,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.458434,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0980405081,-0.1096131033,-0.0063912453,0.3826938203,0.5347036933,0.9793582141,0.0057874911,0.0282319610,5.9287118134,-5.481,-5,0.1336549684,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.500131,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0983103750,-0.1098794052,-0.0063912453,0.3846531705,0.5347751188,0.9796015184,0.0058393025,0.0284194631,5.9680872436,-5.521,-6,0.1343300773,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.541783,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0985802420,-0.1101457071,-0.0063912453,0.3866173099,0.5348470263,0.9798469963,0.0058914700,0.0286078802,6.0076548515,-5.560,-7,0.1350067915,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.583422,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0988501090,-0.1104120089,-0.0063912453,0.3885862744,0.5349194159,0.9800946628,0.0059439956,0.0287972176,6.0474156911,-5.600,-4,0.1356851223,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.625127,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0991199760,-0.1106783108,-0.0063912453,0.3905600971,0.5349922874,0.9803445328,0.0059968814,0.0289874799,6.0873707832,-5.640,-6,0.1363650798,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.666787,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0993898430,-0.1109446127,-0.0063912453,0.3925388081,0.5350656409,0.9805966215,0.0060501296,0.0291786720,6.1275211176,-5.680,-4,0.1370466736,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.708512,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0996597100,-0.1112109146,-0.0063912453,0.3945224351,0.5351394762,0.9808509441,0.0061037421,0.0293707984,6.1678676565,-5.721,-7,0.1377299121,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.750107,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.0999295770,-0.1114772165,-0.0063912453,0.3965110033,0.5352137932,0.9811075158,0.0061577210,0.0295638635,6.2084113365,-5.761,-6,0.1384148031,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.791771,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1001994440,-0.1117435184,-0.0063912453,0.3985045357,0.5352885915,0.9813663520,0.0062120683,0.0297578718,6.2491530713,-5.802,-4,0.1391013537,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.833502,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1004693110,-0.1120098203,-0.0063912453,0.4005030536,0.5353638710,0.9816274681,0.0062667860,0.0299528274,6.2900937531,-5.843,-6,0.1397895705,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.875110,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1007391780,-0.1122761222,-0.0063912453,0.4025065764,0.5354396311,0.9818908796,0.0063218761,0.0301487345,6.3312342549,-5.884,-6,0.1404794594,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.916798,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1010090449,-0.1125424240,-0.0063912453,0.4045151217,0.5355158715,0.9821566021,0.0063773405,0.0303455973,6.3725754320,-5.925,-7,0.1411710258,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
12.958446,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1012789119,-0.1128087259,-0.0063912453,0.4065287060,0.5355925917,0.9824246514,0.0064331813,0.0305434196,6.4141181238,-5.967,-5,0.1418642747,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.000117,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1015487789,-0.1130750278,-0.0063912453,0.4085473442,0.5356697909,0.9826950430,0.0064894004,0.0307422055,6.4558631546,-6.009,-7,0.1425592107,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.041797,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1018186459,-0.1133413297,-0.0063912453,0.4105710500,0.5357474687,0.9829677930,0.0065459997,0.0309419587,6.4978113356,-6.051,-6,0.1432558379,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.083567,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1020885129,-0.1136076316,-0.0063912453,0.4125998361,0.5358256242,0.9832429172,0.0066029811,0.0311426832,6.5399634656,-6.093,-5,0.1439541601,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.125212,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1023583799,-0.1138739335,-0.0063912453,0.4146337142,0.5359042567,0.9835204317,0.0066603467,0.0313443825,6.5823203321,-6.135,-5,0.1446541808,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.166779,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1026282469,-0.1141402354,-0.0063912453,0.4166726948,0.5359833652,0.9838003524,0.0067180983,0.0315470605,6.6248827122,-6.178,-6,0.1453559032,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.208477,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1028981139,-0.1144065373,-0.0063912453,0.4187167879,0.5360629488,0.9840826957,0.0067762378,0.0317507208,6.6676513739,-6.220,-6,0.1460593302,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.250122,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1031679809,-0.1146728391,-0.0063912453,0.4207660027,0.5361430064,0.9843674776,0.0068347673,0.0319553670,6.7106270763,-6.263,-5,0.1467644645,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.291784,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1034378479,-0.1149391410,-0.0063912453,0.4228203474,0.5362235370,0.9846547147,0.0068936885,0.0321610027,6.7538105706,-6.307,-5,0.1474713086,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.333473,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1037077149,-0.1152054429,-0.0063912453,0.4248798299,0.5363045392,0.9849444231,0.0069530035,0.0323676314,6.7972026007,-6.350,-6,0.1481798647,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.375103,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1039775818,-0.1154717448,-0.0063912453,0.4269444574,0.5363860118,0.9852366196,0.0070127141,0.0325752567,6.8408039038,-6.394,-6,0.1488901350,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.416811,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1042474488,-0.1157380467,-0.0063912453,0.4290142366,0.5364679534,0.9855313205,0.0070728222,0.0327838820,6.8846152110,-6.437,-6,0.1496021213,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.458426,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1045173158,-0.1160043486,-0.0063912453,0.4310891736,0.5365503624,0.9858285426,0.0071333298,0.0329935107,6.9286372476,-6.481,-6,0.1503158255,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.500148,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1047871828,-0.1162706505,-0.0063912453,0.4331692743,0.5366332375,0.9861283025,0.0071942389,0.0332041464,6.9728707336,-6.526,-6,0.1510312490,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.541784,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1050570498,-0.1165369523,-0.0063912453,0.4352545439,0.5367165768,0.9864306172,0.0072555512,0.0334157923,7.0173163840,-6.570,-8,0.1517483936,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.583442,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1053269168,-0.1168032542,-0.0063912453,0.4373449875,0.5368003786,0.9867355034,0.0073172687,0.0336284519,7.0619749095,-6.615,-6,0.1524672604,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.625099,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1055967838,-0.1170695561,-0.0063912453,0.4394406097,0.5368846410,0.9870429781,0.0073793934,0.0338421286,7.1068470162,-6.660,-6,0.1531878509,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.666765,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1058666508,-0.1173358580,-0.0063912453,0.4415414149,0.5369693622,0.9873530584,0.0074419271,0.0340568257,7.1519334064,-6.705,-7,0.1539101662,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.708436,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1061365178,-0.1176021599,-0.0063912453,0.4436474073,0.5370545400,0.9876657614,0.0075048719,0.0342725466,7.1972347785,-6.750,-7,0.1546342074,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.750089,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1064063848,-0.1178684618,-0.0063912453,0.4457585906,0.5371401723,0.9879811043,0.0075682295,0.0344892944,7.2427518276,-6.795,-6,0.1553599755,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.791774,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1066123359,-0.1150240628,0.0682655764,0.4485661797,0.5372262568,0.9882829588,0.0072445101,0.0338358856,7.1055359734,-6.658,-7,0.1553492802,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.833527,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1068182870,-0.1152272932,-0.0048775293,0.4485539130,0.5373084043,0.9885858743,0.0072699698,0.0339000921,7.1190193408,-6.672,-5,0.1553892008,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.875188,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1070242381,-0.1154305235,-0.0048775293,0.4486877906,0.5373905897,0.9888899335,0.0072974208,0.0339733819,7.1344101981,-6.687,-6,0.1554753030,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.916896,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1072301893,-0.1156337539,-0.0048775293,0.4489550268,0.5374728326,0.9891952132,0.0073267128,0.0340550136,7.1515528647,-6.704,-5,0.1556035492,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
13.958496,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1074361404,-0.1158369843,-0.0048775293,0.4493439782,0.5375551504,0.9895017745,0.0073574731,0.0341443110,7.1703053078,-6.723,-8,0.1557702625,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.000117,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1076420915,-0.1160402147,-0.0048775293,0.4498440420,0.5376375565,0.9898093895,0.0073827587,0.0342406567,7.1905379135,-6.743,-6,0.1559720948,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.041808,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1078480426,-0.1162434451,-0.0048775293,0.4504455628,0.5377199862,0.9901181179,0.0074094827,0.0343434829,7.2121314135,-6.765,-6,0.1562059972,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.083460,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1080539938,-0.1164466755,-0.0048775293,0.4511397479,0.5378024526,0.9904280154,0.0074375390,0.0344522760,7.2349779617,-6.788,-7,0.1564691934,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.125108,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1082599449,-0.1166499059,-0.0048775293,0.4519185905,0.5378849676,0.9907391333,0.0074668306,0.0345665675,7.2589791740,-6.812,-7,0.1567591555,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
