t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,u_aux,u_robust,u_fric,tail_activation,max_control_eff,current_from_u_raw,goal_current_raw,slew_boost,max_current_slew_eff_raw_s,present_current_raw,psi_hat_norm
5.891754,2.2123046298,2.0095148321,2.0676447470,-0.0193984894,0.2028939638,2.0870432364,0.0781109726,2.5670118950,1.5364268485,0.1699087011,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0021021314,-0.0000000000,0.0059017884,1.0000000000,0.0946843488,-19.8837132445,4.663,1.000000,47.9410743608,2,0.3047446569
5.900110,2.2296596917,2.0156507553,2.0861338423,0.0151852318,0.2139273947,2.0709486105,0.0798937009,2.5745875202,0.9090750273,0.1702861683,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0020859204,-0.0000000000,0.0059058801,1.0000000000,0.0946843488,-19.8837132445,5.062,1.000000,47.9410743608,4,0.3047446569
5.908427,2.2470828592,2.0233206592,2.1031107769,0.0536705315,0.2234739996,2.0494402454,0.0817559842,2.5738750150,-0.0855006267,0.1720848436,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0020642565,-0.0000000000,0.0059094879,1.0000000000,0.0946843488,-19.8837132445,5.462,1.000000,47.9410743608,5,0.3047446569
5.916753,2.2646580218,2.0309905632,2.1186658778,0.0981543951,0.2331403884,2.0205114827,0.0836988208,2.5660594327,-0.9378698745,0.1755729485,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0020351186,-0.0000000000,0.0059126730,1.0000000000,0.0946843488,-19.8837132445,5.861,1.000000,47.9410743608,4,0.3047446569
5.925102,2.2824070599,2.0417284287,2.1328096501,0.1480103598,0.2398838441,1.9847992904,0.0856978528,2.5457108869,-2.4418254933,0.1810664526,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0019991483,-0.0000000000,0.0059154723,1.0000000000,0.0946843488,-19.8837132445,6.261,1.000000,47.9410743608,5,0.3047446569
5.933429,2.3002214247,2.0509323134,2.1454550664,0.2026773876,0.2482007728,1.9427776787,0.0877661926,2.5222461800,-2.8157648297,0.1879024148,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0019568229,-0.0000000000,0.0059178996,1.0000000000,0.0946843488,-19.8837132445,6.660,1.000000,47.9410743608,4,0.3047446569
5.941755,2.3181318685,2.0616701789,2.1566303864,0.2616530331,0.2550566632,1.8949773534,0.0898916648,2.4901574726,-3.8506448904,0.1964427877,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0019086770,-0.0000000000,0.0059199870,1.0000000000,0.0946843488,-19.8837132445,7.060,1.000000,47.9410743608,6,0.3047446569
5.950080,2.3361257690,2.0724080444,2.1663285717,0.3244873236,0.2619752901,1.8418412481,0.0920747922,2.4529144310,-4.4691649862,0.2064353972,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0018551567,-0.0000000000,0.0059217557,1.0000000000,0.0946843488,-19.8837132445,7.459,1.000000,47.9410743608,5,0.3047446569
5.958428,2.3542469910,2.0846798907,2.1745670433,0.3907772798,0.2674687015,1.7837897635,0.0943036981,2.4079706719,-5.3932510944,0.2180459899,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0017966856,-0.0000000000,0.0059232277,1.0000000000,0.0946843488,-19.8837132445,7.859,1.000000,47.9410743608,6,0.3047446569
5.966759,2.3723927431,2.0984857178,2.1812972009,0.4601620076,0.2714360439,1.7211351933,0.0965656651,2.3554256540,-6.3054021545,0.2312712784,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0017335780,-0.0000000000,0.0059244097,1.0000000000,0.0946843488,-19.8837132445,8.258,1.000000,47.9410743608,8,0.3047446569
5.975093,2.3905944575,2.1138255257,2.1865346894,0.5323183032,0.2739104851,1.6542163862,0.0988482525,2.2956718301,-7.1704588635,0.2460327036,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0016661754,-0.0000000000,0.0059253170,1.0000000000,0.0946843488,-19.8837132445,8.658,1.000000,47.9410743608,7,0.3047446569
5.983523,2.4090431558,2.1276313528,2.1903076216,0.6069567165,0.2781525623,1.5833509052,0.1011661905,2.2355167149,-7.2186138227,0.2617424815,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0015947976,-0.0000000000,0.0059259639,1.0000000000,0.0946843488,-19.8837132445,9.057,1.000000,47.9410743608,10,0.3047446569
5.991766,2.4271071437,2.1429711607,2.1925115753,0.6838180264,0.2804640119,1.5086935489,0.1035033906,2.1677544914,-8.1314668266,0.2789318835,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0015196005,-0.0000000000,0.0059263392,1.0000000000,0.0946843488,-19.8837132445,9.457,1.000000,47.9410743608,8,0.3047446569
6.000097,2.4453783159,2.1598449493,2.1932453204,0.7626700836,0.2814379751,1.4305752368,0.1058487071,2.0938830671,-8.8645709131,0.2972135623,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0014409175,-0.0000000000,0.0059264637,1.0000000000,0.0946843488,-19.8837132445,9.857,1.000000,47.9410743608,8,0.3047446569
6.008430,2.4636523876,2.1751847572,2.1924763060,0.8408005351,0.2839526934,1.3516757709,0.1082149795,2.0223110923,-8.5886369710,0.3153481062,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0013614476,-0.0000000000,0.0059263332,1.0000000000,0.0946843488,-19.8837132445,10.256,1.000000,47.9410743608,9,0.3047446569
6.016766,2.4819196710,2.1920585459,2.1902038375,0.9207891906,0.2849166645,1.2694146469,0.1105892850,1.9443055965,-9.3606595004,0.3342605896,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0012785918,-0.0000000000,0.0059259462,1.0000000000,0.0946843488,-19.8837132445,10.656,1.000000,47.9410743608,10,0.3047446569
6.025091,2.5001400899,2.2089323346,2.1864348551,0.9999375391,0.2858382833,1.1864973159,0.1129712707,1.8655673552,-9.4485889562,0.3527769759,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0011950750,-0.0000000000,0.0059252998,1.0000000000,0.0946843488,-19.8837132445,11.055,1.000000,47.9410743608,11,0.3047446569
6.033426,2.5183430959,2.2273401040,2.1811634422,1.0808377871,0.2851991012,1.1003256551,0.1153479299,1.7804697810,-10.2117089061,0.3714658417,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0011082804,-0.0000000000,0.0059243864,1.0000000000,0.0946843488,-19.8837132445,11.455,1.000000,47.9410743608,11,0.3047446569
6.041775,2.5365264905,2.2472818543,2.1743838997,1.1633069741,0.2829979019,1.0110769257,0.1177062458,1.6891748848,-10.9553875412,0.3898443425,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0010183864,-0.0000000000,0.0059231952,1.0000000000,0.0946843488,-19.8837132445,11.854,1.000000,47.9410743608,11,0.3047446569
6.050214,2.5548401777,2.2672236045,2.1660120806,1.2446767986,0.2809328985,0.9213352820,0.1200473532,1.5976405910,-10.9841152520,0.4066945068,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0009279960,-0.0000000000,0.0059216986,1.0000000000,0.0946843488,-19.8837132445,12.254,1.000000,47.9410743608,12,0.3047446569
6.058424,2.5725844062,2.2871653547,2.1564059085,1.3250620732,0.2783037234,0.8313438354,0.1223665509,1.5047144452,-11.1511375038,0.4218702404,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0008373540,-0.0000000000,0.0059199456,1.0000000000,0.0946843488,-19.8837132445,12.653,1.000000,47.9410743608,11,0.3047446569
6.066761,2.5905172401,2.3086410858,2.1451826794,1.4070700682,0.2743204591,0.7381126112,0.1246525548,1.4058265700,-11.8665450227,0.4353741863,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0007434487,-0.0000000000,0.0059178481,1.0000000000,0.0946843488,-19.8837132445,13.053,1.000000,47.9410743608,12,0.3047446569
6.075120,2.6083963704,2.3301168168,2.1324530978,1.4880268656,0.2702891359,0.6444262322,0.1269049642,1.3063549693,-11.9365920840,0.4462830142,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0006490851,-0.0000000000,0.0059154029,1.0000000000,0.0946843488,-19.8837132445,13.452,1.000000,47.9410743608,13,0.3047446569
6.083432,2.6260643222,2.3531265286,2.1183362143,1.5680422477,0.2645177087,0.5502939666,0.1291092785,1.2029342111,-12.4104909860,0.4541403452,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0005542723,-0.0000000000,0.0059126066,1.0000000000,0.0946843488,-19.8837132445,13.852,1.000000,47.9410743608,11,0.3047446569
6.091754,2.6436289757,2.3761362404,2.1027561615,1.6497189802,0.2586340621,0.4530371812,0.1312645623,1.0961177189,-12.8179790550,0.4591365961,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0004563124,-0.0000000000,0.0059094140,1.0000000000,0.0946843488,-19.8837132445,14.251,1.000000,47.9410743608,14,0.3047446569
6.100099,2.6611054554,2.3991459523,2.0856904530,1.7303791107,0.2526677006,0.3553113423,0.1333701265,0.9886188757,-12.8998611898,0.4606077004,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0003578800,-0.0000000000,0.0059057839,1.0000000000,0.0946843488,-19.8837132445,14.651,1.000000,47.9410743608,15,0.3047446569
6.108430,2.6784059405,2.4236896449,2.0672221809,1.8101288084,0.2449962526,0.2570933725,0.1354117619,0.8771785627,-13.3728375588,0.4580480338,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0002589520,-0.0000000000,0.0059016929,1.0000000000,0.0946843488,-19.8837132445,15.050,1.000000,47.9410743608,16,0.3047446569
6.116761,2.6955460825,2.4497673183,2.0473385323,1.8915676033,0.2356214106,0.1557709290,0.1373752737,0.7591738016,-14.1605713282,0.4513069551,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0001568971,-0.0000000000,0.0058970911,1.0000000000,0.0946843488,-19.8837132445,15.450,1.000000,47.9410743608,15,0.3047446569
6.125180,2.7126944700,2.4743110109,2.0258183460,1.9720146453,0.2277941203,0.0538037007,0.1392735580,0.6435333763,-13.8768510361,0.4411578357,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,-0.0000541927,-0.0000000000,0.0058918698,1.0000000000,0.0946843488,-19.8837132445,15.849,1.000000,47.9410743608,14,0.3047446569
6.133427,2.7293091439,2.4988547035,2.0033662951,2.0490690600,0.2194513343,-0.0457027649,0.1411023191,0.5292613856,-13.7126388821,0.4275353553,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,0.0000460332,0.0000000000,0.0058861426,1.0000000000,0.0946843488,-19.8837132445,16.249,1.000000,47.9410743608,16,0.3047446569
6.141761,2.7459065301,2.5249323769,1.9793096591,2.1255896066,0.2095601464,-0.1462799475,0.1428486537,0.4107622755,-14.2198932228,0.4100439632,0.5193167586,0.9354571778,0.0000000000,-0.0946843488,0.0001473375,0.0000000000,0.0058796724,1.0000000000,0.0946843488,-19.8837132445,16.648,1.000000,47.9410743608,16,0.3047446569
6.150094,2.7622943178,2.5479420887,1.9539016890,2.2016320398,0.2025298892,-0.2477303508,0.1445364028,0.2970139845,-13.6497949119,0.3909286758,0.5193167586,0.9358100546,0.0423452160,-0.0694467605,0.0002495213,0.0000000000,0.0058724433,1.0000000000,0.0946843488,-14.5838196980,16.249,1.000000,47.9410743608,18,0.3075230843
6.158454,2.7785167258,2.5755537429,1.9270662220,2.2747418430,0.1907480574,-0.3476756210,0.1461259699,0.1752373876,-14.6131916342,0.3711154991,0.5194598696,0.9359228495,0.0135353927,-0.0365795147,0.0003501891,0.0000000000,0.0058643414,1.0000000000,0.0946843488,-7.6816980965,15.849,1.000000,47.9410743608,16,0.3047188273
6.166760,2.7944080961,2.6031653970,1.8990853379,2.3452252870,0.1786492910,-0.4461399491,0.1476147140,0.0542128839,-14.5229404391,0.3426817004,0.5195055526,0.9359260897,0.0003888246,-0.0061347595,0.0004493653,0.0000000000,0.0058553519,1.0000000000,0.0946843488,-1.2882995037,15.450,1.000000,47.9410743608,16,0.2995118512
6.175096,2.8101181743,2.6277090896,1.8697025147,2.4133566566,0.1694498243,-0.5436541420,0.1490267959,-0.0601790680,-13.7270342235,0.3124575678,0.5195068645,0.9359309278,0.0005805689,0.0192564413,0.0005475845,0.0000000000,0.0058452783,1.0000000000,0.0946843488,4.0438526791,15.050,1.000000,47.9410743608,13,0.2944323159
6.183422,2.8255579518,2.6537867630,1.8390781425,2.4768771435,0.1584708356,-0.6377990010,0.1503473862,-0.1748260317,-13.7576356531,0.2823767250,0.5195088232,0.9360204825,0.0107465626,0.0411144845,0.0006424099,0.0000000000,0.0058340423,1.0000000000,0.0946843488,8.6340417495,14.651,1.000000,47.9410743608,14,0.2912991185
6.191759,2.8407580951,2.6813984172,1.8071512292,2.5387727357,0.1457269573,-0.7316215065,0.1515617775,-0.2927604303,-14.1521278259,0.2540869713,0.5195450707,0.9362650335,0.0293461244,0.0602637012,0.0007369107,0.0000000000,0.0058214718,1.0000000000,0.0946843488,12.6553772590,14.251,1.000000,47.9410743608,13,0.2915248364
6.200181,2.8558378843,2.7059421098,1.7736397206,2.5967086814,0.1359519490,-0.8230689608,0.1526947104,-0.4025039236,-13.1692192037,0.2309231767,0.5196439574,0.9367026680,0.0525161443,0.0756426011,0.0008290193,0.0000000000,0.0058072687,1.0000000000,0.0946843488,15.8849462395,13.852,1.000000,47.9410743608,13,0.2956416065
6.208430,2.8703296222,2.7304858024,1.7396120352,2.6510985081,0.1256079314,-0.9114864730,0.1537414432,-0.5104325249,-12.9514321560,0.2115835505,0.5198205684,0.9373689438,0.0799530916,0.0891179527,0.0009180760,0.0000000000,0.0057917104,1.0000000000,0.0946843488,18.7147700618,13.452,1.000000,47.9410743608,14,0.3039154944
6.216762,2.8846765464,2.7565634758,1.7040578979,2.6998081080,0.1136156211,-0.9957502100,0.1537414432,-0.6185129902,-12.9696558355,0.1953718273,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0010029489,0.0000000000,0.0057741367,1.0000000000,0.0946843488,19.8837132445,13.053,1.000000,47.9410743608,14,0.3039154944
6.225091,2.8987165851,2.7826411492,1.6673517920,2.7409262495,0.1013571899,-1.0735744575,0.1537414432,-0.7206824821,-12.2603390260,0.1749961011,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0010813358,0.0000000000,0.0057544690,1.0000000000,0.0946843488,19.8837132445,12.653,1.000000,47.9410743608,12,0.3039154944
6.233507,2.9125889532,2.8025828995,1.6291000378,2.7777501987,0.0950900702,-1.1486501610,0.1537414432,-0.8082046852,-10.5026643693,0.1581590748,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0011569543,0.0000000000,0.0057321902,1.0000000000,0.0946843488,19.8837132445,12.254,1.000000,47.9410743608,12,0.3039154944
6.241761,2.9258769576,2.8271265921,1.5904783944,2.8082239731,0.0836707437,-1.2177455787,0.1537414432,-0.8999788855,-11.0129040335,0.1416171667,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0012265492,0.0000000000,0.0057076954,1.0000000000,0.0946843488,19.8837132445,11.854,1.000000,47.9410743608,12,0.3039154944
6.250094,2.9389649902,2.8486023231,1.5504000457,2.8330107561,0.0751499450,-1.2826107104,0.1537414432,-0.9817663233,-9.8144925399,0.1275884209,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0012918833,0.0000000000,0.0056799700,1.0000000000,0.0946843488,19.8837132445,11.455,1.000000,47.9410743608,11,0.3039154944
6.258488,2.9518052947,2.8716120349,1.5089585396,2.8502000229,0.0648882347,-1.3412414832,0.1537414432,-1.0607768529,-9.4812635493,0.1148447408,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0013509379,0.0000000000,0.0056486163,0.9646562109,0.0946843488,19.8837132445,11.055,1.000000,47.9410743608,10,0.3039154944
6.266839,2.9642305952,2.8930877660,1.4666870086,2.8605852234,0.0557820376,-1.3938982149,0.1537414432,-1.1315184920,-8.4889966885,0.1040443884,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0014039753,0.0000000000,0.0056135727,0.7562837246,0.0946843488,19.8837132445,10.656,1.000000,47.9410743608,10,0.3039154944
6.275094,2.9761624074,2.9130295162,1.4239076762,2.8623724952,0.0477625023,-1.4384648190,0.1537414432,-1.1920118932,-7.2592081449,0.0952085450,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0014488641,0.0000000000,0.0055746786,0.4919541885,0.0946843488,19.8837132445,10.256,1.000000,47.9410743608,11,0.3039154944
6.283426,2.9878433558,2.9345052472,1.3797583152,2.8564597668,0.0379994698,-1.4767014515,0.1537414432,-1.2496379082,-6.9151217984,0.0872595015,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0014873772,0.0000000000,0.0055305960,0.1803801379,0.0946843488,19.8837132445,9.857,1.000000,47.9410743608,10,0.3039154944
6.291755,2.9991483320,2.9544469975,1.3346806208,2.8436511913,0.0294314754,-1.5089705705,0.1537414432,-1.2989230641,-5.9142187183,0.0807083866,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0015198796,0.0000000000,0.0054810804,0.0158319259,0.0946843488,19.8837132445,9.457,1.000000,47.9410743608,11,0.3039154944
6.300175,3.0101911552,2.9728547669,1.2881822481,2.8246669398,0.0221684708,-1.5364846917,0.1537414432,-1.3408615123,-5.0326137845,0.0752798019,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0015475926,0.0000000000,0.0054247989,0.0000000000,0.0946843488,19.8837132445,9.057,1.000000,47.9410743608,9,0.3039154944
6.308431,3.0206355195,2.9897285556,1.2417122033,2.8001519719,0.0158706871,-1.5584397686,0.1537414432,-1.3753239877,-4.1354970401,0.0708940427,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0015697064,0.0000000000,0.0053627917,0.0000000000,0.0946843488,19.8837132445,8.658,1.000000,47.9410743608,10,0.3039154944
6.316764,3.0307839885,3.0050683635,1.1939652213,2.7681794420,0.0108510346,-1.5742142207,0.1537414432,-1.4010674696,-3.0892178349,0.0675231879,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0015855949,0.0000000000,0.0052925429,0.0000000000,0.0946843488,19.8837132445,8.258,1.000000,47.9410743608,8,0.3039154944
6.325088,3.0405216402,3.0188741906,1.1454489374,2.7295281840,0.0069904091,-1.5840792466,0.1537414432,-1.4185996978,-2.1038673841,0.0650370313,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0015955312,0.0000000000,0.0052137742,0.0000000000,0.0946843488,19.8837132445,7.859,1.000000,47.9410743608,7,0.3039154944
6.333517,3.0499659856,3.0357479792,1.0955292344,2.6848956941,-0.0001993664,-1.5893664597,0.1537397818,-1.4381674433,-2.3481294537,0.0624781856,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0016008567,0.0000000000,0.0051242737,0.0000000000,0.0946843488,19.8837132445,7.459,1.000000,47.9410743608,8,0.3039154944
6.341763,3.0587959151,3.0480198255,1.0459448236,2.6349066249,-0.0033728515,-1.5889618013,0.1537116747,-1.4440930414,-0.7110717690,0.0611882767,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0016004491,0.0000000000,0.0050261665,0.0000000000,0.0946843488,19.8837132445,7.060,1.000000,47.9410743608,7,0.3039154944
6.350094,3.0672986210,3.0602916718,0.9951368366,2.5801203934,-0.0068478004,-1.5849835568,0.1536546097,-1.4470723141,-0.3575127303,0.0601908475,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0015964421,0.0000000000,0.0049153396,0.0000000000,0.0946843488,19.8837132445,6.660,1.000000,47.9410743608,7,0.3039154944
6.358427,3.0753775881,3.0710295373,0.9436313073,2.5185335449,-0.0091759893,-1.5749022376,0.1535781431,-1.4416901779,0.6458563493,0.0599230128,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0015862879,0.0000000000,0.0047915227,0.0000000000,0.0946843488,19.8837132445,6.261,1.000000,47.9410743608,6,0.3039154944
6.366786,3.0830467927,3.0817674029,0.8913223219,2.4508563049,-0.0118812365,-1.5595339830,0.1534791328,-1.4317921732,1.1877605614,0.0600527935,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0015708085,0.0000000000,0.0046530856,0.0000000000,0.0946843488,19.8837132445,5.861,1.000000,47.9410743608,4,0.3039154944
6.375093,3.0902332082,3.0909712876,0.8387250083,2.3777247265,-0.0135060032,-1.5389997181,0.1533665828,-1.4145956748,2.0635798026,0.0608139740,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0015501258,0.0000000000,0.0045001149,0.0000000000,0.0946843488,19.8837132445,5.462,1.000000,47.9410743608,6,0.3039154944
6.383425,3.0969998784,3.0971072107,0.7853959833,2.2997084359,-0.0124563237,-1.5143124526,0.1532627801,-1.3879261005,3.2003489239,0.0623989719,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0015252601,0.0000000000,0.0043300515,0.0000000000,0.0946843488,19.8837132445,5.062,1.000000,47.9410743608,5,0.3039154944
6.391756,3.1033189279,3.1047771147,0.7315377337,2.2173175703,-0.0133647551,-1.4857798366,0.1531514071,-1.3613074483,3.1942382610,0.0640216240,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0014965212,0.0000000000,0.0041421865,0.0000000000,0.0946843488,19.8837132445,4.663,1.000000,47.9410743608,6,0.3039154944
6.400181,3.1092504416,3.1109130378,0.6765658632,2.1310089906,-0.0131057040,-1.4544431273,0.1530421929,-1.3295639543,3.8092192846,0.0661338446,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0014649579,0.0000000000,0.0039329899,0.0000000000,0.0946843488,19.8837132445,4.263,1.000000,47.9410743608,4,0.3039154944
6.408423,3.1146039078,3.1155149802,0.6223202743,2.0411918449,-0.0118718795,-1.4188715706,0.1529432606,-1.2916395742,4.5509256104,0.0688718632,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0014291292,0.0000000000,0.0037086917,0.0000000000,0.0946843488,19.8837132445,3.864,1.000000,47.9410743608,4,0.3039154944
6.416754,3.1195583423,3.1170489610,0.5670726902,1.9432236551,-0.0079253554,-1.3761509649,0.1528772159,-1.2411462949,6.0591935155,0.0728505110,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0013860998,0.0000000000,0.0034616127,0.0000000000,0.0946843488,19.8837132445,3.464,1.000000,47.9410743608,5,0.3039154944
6.425093,3.1240550004,3.1185829418,0.5113828645,1.8429645762,-0.0044243061,-1.3315817118,0.1528403467,-1.1896603127,6.1783178612,0.0770781334,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0013412083,0.0000000000,0.0031933809,0.0000000000,0.0946843488,19.8837132445,3.065,1.000000,47.9410743608,2,0.3039154944
6.433449,3.1280937697,3.1201169226,0.4552240452,1.7406538583,-0.0013701288,-1.2854298131,0.1528289290,-1.1374540764,6.2647483612,0.0815343354,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0012947227,0.0000000000,0.0029035741,0.0000000000,0.0946843488,19.8837132445,2.665,1.000000,47.9410743608,2,0.3039154944
6.441761,3.1316443508,3.1201169226,0.3990501477,1.6314968683,0.0027666043,-1.2324467205,0.1528289290,-1.0762554318,7.3438373455,0.0870654870,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0012413566,0.0000000000,0.0025948408,0.0000000000,0.0946843488,19.8837132445,2.266,1.000000,47.9410743608,4,0.3039154944
6.450093,3.1347339468,3.1201169226,0.3424632513,1.5212174968,0.0064483793,-1.1787542455,0.1528289290,-1.0152509516,7.3205376202,0.0927924124,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0011872760,0.0000000000,0.0022657624,0.0000000000,0.0946843488,19.8837132445,1.866,1.000000,47.9410743608,1,0.3039154944
6.458425,3.1373507810,3.1185829418,0.2856472555,1.4074285116,0.0112102192,-1.1217812561,0.1528289290,-0.9488209481,7.9716004241,0.0993342889,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0011298911,0.0000000000,0.0019185469,0.0000000000,0.0946843488,19.8837132445,1.467,1.000000,47.9410743608,2,0.3039154944
6.466752,3.1394921417,3.1185829418,0.2286728571,1.2930008896,0.0139660342,-1.0643280325,0.1528289290,-0.8858946760,7.5511526514,0.1056776379,0.5200885839,0.9373689438,0.0000000000,0.0946843488,0.0010720225,0.0000000000,0.0015553743,0.0000000000,0.0946843488,19.8837132445,1.067,1.000000,47.9410743608,0,0.3039154944
6.475160,3.1411723790,3.1170489610,0.1709824128,1.1805057755,0.0177843293,-1.0095233627,0.1529771317,-0.8233607369,7.5040726944,0.1122137801,0.5200885839,0.9385537003,0.1421707821,0.0916208407,0.0010168216,0.0000000000,0.0011747661,0.0000000000,0.0946843488,19.2403765543,0.668,1.000000,47.9410743608,1,0.3166933999
6.483428,3.1423511170,3.1170489610,0.1141360148,1.0697413470,0.0195578510,-0.9556053322,0.1531401138,-0.7657597840,6.9121143487,0.1235268563,0.5205625755,0.9396318994,0.1293838906,0.0894948049,0.0009625138,0.0000000000,0.0007898398,0.0000000000,0.0946843488,18.7939090330,0.268,1.000000,47.9410743608,0,0.3276641011
6.491759,3.1430631201,3.1155149802,0.0567760026,0.9630313076,0.0223768473,-0.9062553050,0.1533265876,-0.7106273580,6.6158911166,0.1344312122,0.5209910486,0.9406043832,0.1166980523,0.0868179747,0.0009128070,0.0000000000,0.0003946221,0.0000000000,0.0946843488,18.2317746973,-0.131,1.000000,47.9410743608,0,0.3368679543
6.500087,3.1432970507,3.1139809994,-0.0005987863,0.8624566840,0.0246848250,-0.8630554703,0.1535322944,-0.6626410425,5.7583578672,0.1441839124,0.5213751426,0.9414837669,0.1055260492,0.0840121210,0.0008692949,0.0000000000,-0.0000041679,0.0000000000,0.0946843488,17.6425454198,-0.531,1.000000,47.9410743608,-1,0.3445058834
6.508516,3.1430472674,3.1139809994,-0.0586676946,0.7698811695,0.0249321544,-0.8285488641,0.1537400624,-0.6274383708,4.2243206042,0.1518965581,0.5217205259,0.9422958797,0.0974535281,0.0817226248,0.0008345388,0.0000000000,-0.0004077305,0.0000000000,0.0946843488,17.1617511999,-0.930,1.000000,47.9410743608,0,0.3509624391
6.516766,3.1423288845,3.1124470186,-0.1154685510,0.6844693735,0.0262063972,-0.7999379245,0.1539584490,-0.5960814450,3.7628310888,0.1589515972,0.5220378473,0.9430481677,0.0902745678,0.0794696719,0.0008057210,0.0000000000,-0.0007989524,0.0000011026,0.0946843488,16.6886310905,-1.330,1.000000,47.9410743608,0,0.3563832206
6.525096,3.1411284765,3.1109130378,-0.1727371581,0.6054731497,0.0269641645,-0.7782103077,0.1541831504,-0.5726273358,2.8144931072,0.1647253907,0.5223303838,0.9437568481,0.0850416428,0.0776946808,0.0007838363,0.0000000000,-0.0011865071,0.0009574883,0.0946843488,16.3158829627,-1.729,1.000000,47.9410743608,0,0.3610265073
6.533422,3.1394523953,3.1093790570,-0.2298608330,0.5347269334,0.0272019576,-0.7645877664,0.1544098334,-0.5583090167,1.7181982894,0.1691130341,0.5226047202,0.9444409026,0.0820865445,0.0766668240,0.0007701153,0.0000000000,-0.0015630848,0.0016202020,0.0946843488,16.1000330368,-2.129,1.000000,47.9410743608,-2,0.3651833681
6.541857,3.1372699327,3.1078450763,-0.2875742271,0.4688646826,0.0269071434,-0.7564389097,0.1546340596,-0.5505245631,0.9341344378,0.1725428455,0.5228683776,0.9451139140,0.0807613635,0.0762341681,0.0007619075,0.0000000000,-0.0019305797,0.0008240383,0.0946843488,16.0091752983,-2.528,1.000000,47.9410743608,-1,0.3690614463
