t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm,q_ref_base_rad,qdd_ref_rad_s2,disturb_jump_active,disturb_jump_rad,disturb_pulse_active,disturb_pulse_raw,disturb_event_count
6.875096,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0360496462,-0.0485916258,-0.0078461046,0.0315909290,0.5052111081,0.9035630590,0.0002849262,0.0029624014,0.6221043032,-0.585,0,0.0163852496,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
6.916849,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0364189379,-0.0489185468,-0.0078461046,0.0320502759,0.5052167705,0.9035751370,0.0002898723,0.0029937182,0.6286808248,-0.592,0,0.0166209933,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
6.958518,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0367882296,-0.0492454678,-0.0078461046,0.0325132732,0.5052225308,0.9035874238,0.0002948825,0.0030252788,0.6353085544,-0.598,0,0.0168585668,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.000320,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0371575212,-0.0495723889,-0.0078461046,0.0329799019,0.5052283905,0.9035999220,0.0002999574,0.0030570847,0.6419877792,-0.605,0,0.0170979608,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.041804,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0375268129,-0.0498993099,-0.0078461046,0.0334501448,0.5052343506,0.9036126344,0.0003050976,0.0030891371,0.6487187933,-0.612,0,0.0173391673,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.083456,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0378961046,-0.0502262309,-0.0078461046,0.0339239863,0.5052404126,0.9036255637,0.0003103039,0.0031214376,0.6555018973,-0.619,-1,0.0175821786,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.125119,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0382653962,-0.0505531519,-0.0078461046,0.0344014123,0.5052465776,0.9036387127,0.0003155766,0.0031539876,0.6623373977,-0.625,-1,0.0178269880,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.166763,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0386346879,-0.0508800730,-0.0078461046,0.0348824100,0.5052528470,0.9036520843,0.0003209166,0.0031867886,0.6692256067,-0.632,-1,0.0180735894,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.208541,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0390039796,-0.0512069940,-0.0078461046,0.0353669681,0.5052592222,0.9036656811,0.0003263244,0.0032198421,0.6761668413,-0.639,-1,0.0183219771,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.250252,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0393732713,-0.0515339150,-0.0078461046,0.0358550760,0.5052657044,0.9036795061,0.0003318007,0.0032531496,0.6831614235,-0.646,-1,0.0185721460,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.291799,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0397425629,-0.0518608360,-0.0078461046,0.0363467244,0.5052722949,0.9036935622,0.0003373462,0.0032867128,0.6902096794,-0.653,-1,0.0188240917,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.333447,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0401118546,-0.0521877571,-0.0078461046,0.0368419050,0.5052789952,0.9037078523,0.0003429614,0.0033205330,0.6973119393,-0.660,-1,0.0190778098,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.375108,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0404811463,-0.0525146781,-0.0078461046,0.0373406100,0.5052858067,0.9037223793,0.0003486470,0.0033546121,0.7044685371,-0.668,-1,0.0193332968,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.416780,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0408504379,-0.0528415991,-0.0078461046,0.0378428328,0.5052927305,0.9037371461,0.0003544037,0.0033889515,0.7116798103,-0.675,-1,0.0195905490,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.458449,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0412197296,-0.0531685201,-0.0078461046,0.0383485671,0.5052997683,0.9037521557,0.0003602322,0.0034235529,0.7189460995,-0.682,0,0.0198495636,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.500131,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0415890213,-0.0534954412,-0.0078461046,0.0388578075,0.5053069213,0.9037674113,0.0003661331,0.0034584178,0.7262677482,-0.689,0,0.0201103377,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.541780,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0419583130,-0.0538223622,-0.0078461046,0.0393705491,0.5053141910,0.9037829158,0.0003721071,0.0034935481,0.7336451028,-0.697,-1,0.0203728688,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.583535,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0423276046,-0.0541492832,-0.0078461046,0.0398867876,0.5053215789,0.9037986722,0.0003781550,0.0035289453,0.7410785122,-0.704,0,0.0206371547,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.625144,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0426968963,-0.0544762042,-0.0078461046,0.0404065190,0.5053290863,0.9038146838,0.0003842773,0.0035646111,0.7485683277,-0.712,0,0.0209031933,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.666915,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0430661880,-0.0548031252,-0.0078461046,0.0409297399,0.5053367147,0.9038309536,0.0003904748,0.0036005472,0.7561149028,-0.719,0,0.0211709828,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.708464,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0434354796,-0.0551300463,-0.0078461046,0.0414564473,0.5053444655,0.9038474847,0.0003967482,0.0036367552,0.7637185930,-0.727,-1,0.0214405215,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.750254,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0438047713,-0.0554569673,-0.0078461046,0.0419866385,0.5053523403,0.9038642805,0.0004030981,0.0036732369,0.7713797559,-0.734,-1,0.0217118081,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.791925,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0441740630,-0.0557838883,-0.0078461046,0.0425203111,0.5053603406,0.9038813440,0.0004095254,0.0037099941,0.7790987507,-0.742,0,0.0219848411,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.833456,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0445433546,-0.0561108093,-0.0078461046,0.0430574632,0.5053684678,0.9038986786,0.0004160307,0.0037470283,0.7868759385,-0.750,0,0.0222596194,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.875102,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0449126463,-0.0564377304,-0.0078461046,0.0435980928,0.5053767235,0.9039162876,0.0004226147,0.0037843413,0.7947116818,-0.758,0,0.0225361419,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.916784,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0452819380,-0.0567646514,-0.0078461046,0.0441421986,0.5053851092,0.9039341742,0.0004292782,0.0038219350,0.8026063447,-0.766,-1,0.0228144078,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
7.958523,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0456512297,-0.0570915724,-0.0078461046,0.0446897792,0.5053936265,0.9039523418,0.0004360219,0.0038598109,0.8105602926,-0.774,-1,0.0230944162,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.000144,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0460205213,-0.0574184934,-0.0078461046,0.0452408335,0.5054022768,0.9039707937,0.0004428465,0.0038979709,0.8185738924,-0.782,-1,0.0233761664,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.041822,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0463898130,-0.0577454145,-0.0078461046,0.0457953606,0.5054110619,0.9039895334,0.0004497528,0.0039364167,0.8266475120,-0.790,-1,0.0236596577,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.083487,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0467591047,-0.0580723355,-0.0078461046,0.0463533599,0.5054199832,0.9040085643,0.0004567414,0.0039751501,0.8347815206,-0.798,-1,0.0239448896,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.125162,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0471283963,-0.0583992565,-0.0078461046,0.0469148306,0.5054290423,0.9040278898,0.0004638133,0.0040141728,0.8429762886,-0.806,0,0.0242318616,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.166785,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0474976880,-0.0587261775,-0.0078461046,0.0474797725,0.5054382410,0.9040475136,0.0004709691,0.0040534866,0.8512321873,-0.814,-1,0.0245205732,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.208429,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0478669797,-0.0590530986,-0.0078461046,0.0480481851,0.5054475808,0.9040674390,0.0004782095,0.0040930933,0.8595495890,-0.823,0,0.0248110242,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.250146,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0482362714,-0.0593800196,-0.0078461046,0.0486200684,0.5054570633,0.9040876696,0.0004855354,0.0041329946,0.8679288671,-0.831,-1,0.0251032142,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.291771,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0486055630,-0.0597069406,-0.0078461046,0.0491954221,0.5054666902,0.9041082091,0.0004929475,0.0041731924,0.8763703958,-0.839,0,0.0253971430,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.333467,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0489748547,-0.0600338616,-0.0078461046,0.0497742465,0.5054764632,0.9041290610,0.0005004466,0.0042136883,0.8848745502,-0.848,0,0.0256928103,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.375133,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0493441464,-0.0603607827,-0.0078461046,0.0503565415,0.5054863840,0.9041502291,0.0005080335,0.0042544843,0.8934417063,-0.857,-1,0.0259902160,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.416809,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0497134380,-0.0606877037,-0.0078461046,0.0509423074,0.5054964543,0.9041717169,0.0005157089,0.0042955821,0.9020722409,-0.865,-1,0.0262893599,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.458459,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0500827297,-0.0610146247,-0.0078461046,0.0515315444,0.5055066757,0.9041935283,0.0005234736,0.0043369835,0.9107665314,-0.874,0,0.0265902420,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.500140,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0504520214,-0.0613415457,-0.0078461046,0.0521242528,0.5055170500,0.9042156670,0.0005313285,0.0043786903,0.9195249563,-0.883,-1,0.0268928623,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.541773,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0508213131,-0.0616684668,-0.0078461046,0.0527204331,0.5055275789,0.9042381368,0.0005392743,0.0044207043,0.9283478944,-0.891,-1,0.0271972205,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.583475,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0511906047,-0.0619953878,-0.0078461046,0.0533200856,0.5055382643,0.9042609415,0.0005473119,0.0044630273,0.9372357257,-0.900,0,0.0275033169,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.625251,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0515598964,-0.0623223088,-0.0078461046,0.0539232109,0.5055491078,0.9042840849,0.0005554420,0.0045056611,0.9461888304,-0.909,-1,0.0278111513,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.666882,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0519291881,-0.0626492298,-0.0078461046,0.0545298096,0.5055601113,0.9043075709,0.0005636654,0.0045486076,0.9552075897,-0.918,-1,0.0281207238,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.708445,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0522984797,-0.0629761509,-0.0078461046,0.0551398821,0.5055712765,0.9043314036,0.0005719831,0.0045918685,0.9642923854,-0.927,-1,0.0284320345,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.750122,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0526677714,-0.0633030719,-0.0078461046,0.0557534292,0.5055826053,0.9043555867,0.0005803957,0.0046354457,0.9734435998,-0.937,0,0.0287450834,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.791867,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0530370631,-0.0636299929,-0.0078461046,0.0563704514,0.5055940995,0.9043801244,0.0005889041,0.0046793410,0.9826616161,-0.946,-1,0.0290598706,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.833574,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0534063548,-0.0639569139,-0.0078461046,0.0569909495,0.5056057609,0.9044050206,0.0005975092,0.0047235563,0.9919468179,-0.955,-1,0.0293763963,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.875097,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0537756464,-0.0642838350,-0.0078461046,0.0576149241,0.5056175915,0.9044302794,0.0006062117,0.0047680933,1.0012995895,-0.964,-1,0.0296946605,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.916798,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0541449381,-0.0646107560,-0.0078461046,0.0582423760,0.5056295930,0.9044559050,0.0006150126,0.0048129539,1.0107203158,-0.974,0,0.0300146634,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
8.958606,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0545142298,-0.0649376770,-0.0078461046,0.0588733060,0.5056417673,0.9044819013,0.0006239127,0.0048581399,1.0202093822,-0.983,-1,0.0303364050,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.000133,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0548835214,-0.0652645980,-0.0078461046,0.0595077149,0.5056541164,0.9045082727,0.0006329128,0.0049036532,1.0297671749,-0.993,-1,0.0306598857,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.041827,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0552528131,-0.0655915191,-0.0078461046,0.0601456033,0.5056666422,0.9045350233,0.0006420137,0.0049494956,1.0393940805,-1.002,0,0.0309851055,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.083605,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0556221048,-0.0659184401,-0.0078461046,0.0607869722,0.5056793467,0.9045621573,0.0006512164,0.0049956690,1.0490904863,-1.012,-1,0.0313120645,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.125121,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0559913965,-0.0662453611,-0.0078461046,0.0614318224,0.5056922316,0.9045896790,0.0006605217,0.0050421751,1.0588567801,-1.022,0,0.0316407630,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.166803,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0563606881,-0.0665722821,-0.0078461046,0.0620801547,0.5057052991,0.9046175928,0.0006699305,0.0050890160,1.0686933503,-1.032,0,0.0319712012,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.208456,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0567299798,-0.0668992032,-0.0078461046,0.0627319700,0.5057185511,0.9046459029,0.0006794436,0.0051361933,1.0786005861,-1.042,0,0.0323033792,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.250103,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0570992715,-0.0672261242,-0.0078461046,0.0633872691,0.5057319896,0.9046746139,0.0006890619,0.0051837089,1.0885788768,-1.052,0,0.0326372972,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.291770,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0574046473,-0.0646098629,0.0627902715,0.0641736287,0.5057456166,0.9047012703,0.0006397553,0.0050078023,1.0516384767,-1.015,-1,0.0327015844,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.333449,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0577739389,-0.0678233837,-0.0771245011,0.0641751471,0.5057582670,0.9047306447,0.0007049843,0.0052570605,1.1039826981,-1.067,-1,0.0330577359,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.375146,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0581432306,-0.0681503048,-0.0078461046,0.0648776715,0.5057722054,0.9047604388,0.0007150598,0.0053067610,1.1144198136,-1.077,-1,0.0334139247,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.416866,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0585125223,-0.0684772258,-0.0078461046,0.0655803444,0.5057863412,0.9047906568,0.0007252316,0.0053567039,1.1249078098,-1.088,0,0.0337703033,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.458474,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0588178981,-0.0658609645,0.0627902715,0.0664155851,0.5058006761,0.9048187608,0.0006744964,0.0051800140,1.0878029447,-1.051,0,0.0338505668,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.500207,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0591232739,-0.0661313030,-0.0064881249,0.0665765011,0.5058140065,0.9048471253,0.0006807487,0.0052067961,1.0934271794,-1.057,-1,0.0339492928,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.541773,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0594286497,-0.0664016416,-0.0064881249,0.0667737433,0.5058274587,0.9048757585,0.0006871954,0.0052348450,1.0993174407,-1.062,-1,0.0340649376,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.583530,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0597979414,-0.0696151624,-0.0771245011,0.0668709262,0.5058410366,0.9049072497,0.0007557898,0.0054917559,1.1532687330,-1.116,-1,0.0344758260,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.625112,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0601033172,-0.0669989011,0.0627902715,0.0678162481,0.5058559678,0.9049365953,0.0007042928,0.0053175606,1.1166877278,-1.080,0,0.0346016578,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.666840,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0604086930,-0.0672692397,-0.0064881249,0.0680668916,0.5058698798,0.9049662254,0.0007111221,0.0053476929,1.1230155107,-1.086,0,0.0347423280,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.708471,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0607140688,-0.0675395782,-0.0064881249,0.0683467470,0.5058839248,0.9049961473,0.0007181258,0.0053788949,1.1295679314,-1.093,0,0.0348966168,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.750206,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0610833605,-0.0707530991,-0.0771245011,0.0685166970,0.5058981062,0.9050290197,0.0007889389,0.0056410629,1.1846232059,-1.148,0,0.0353477537,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.791776,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0614526521,-0.0710800201,-0.0078461046,0.0694062933,0.5059136839,0.9050623839,0.0008007410,0.0056992926,1.1968514507,-1.160,0,0.0357918340,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.833452,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0618219438,-0.0714069411,-0.0078461046,0.0702821279,0.5059294923,0.9050962418,0.0008125895,0.0057573257,1.2090383908,-1.172,-1,0.0362296445,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.875127,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0621912355,-0.0717338622,-0.0078461046,0.0711457436,0.5059455322,0.9051305956,0.0008244910,0.0058152113,1.2211943648,-1.184,-1,0.0366619016,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.916788,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0624966113,-0.0691176008,0.0627902715,0.0721423069,0.5059618045,0.9051626876,0.0007702073,0.0056381511,1.1840117250,-1.147,-1,0.0367996229,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
9.958527,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0628659029,-0.0723311217,-0.0771245011,0.0722722898,0.5059770032,0.9051978614,0.0008441716,0.0059052229,1.2400968148,-1.203,-1,0.0372426859,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.000246,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0632351946,-0.0726580427,-0.0078461046,0.0731464571,0.5059936590,0.9052335462,0.0008564347,0.0059642469,1.2524918393,-1.216,-1,0.0376801672,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.041812,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0635405704,-0.0700417814,0.0627902715,0.0741576018,0.5060105540,0.9052669140,0.0008008288,0.0057855159,1.2149583345,-1.178,-1,0.0378193468,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.083444,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0638459462,-0.0703121200,-0.0064881249,0.0744349133,0.5060263496,0.9053005971,0.0008083936,0.0058178941,1.2217577553,-1.185,-1,0.0379733739,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.125170,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0641513220,-0.0705824585,-0.0064881249,0.0747414719,0.5060422921,0.9053346033,0.0008161491,0.0058513965,1.2287932625,-1.192,-1,0.0381410283,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.166772,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0645206137,-0.0737959794,-0.0771245011,0.0749251341,0.5060583851,0.9053718182,0.0008931573,0.0061248558,1.2862197269,-1.249,-1,0.0386178543,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.208459,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0648899054,-0.0741229004,-0.0078461046,0.0758659774,0.5060759937,0.9054095789,0.0009062575,0.0061874962,1.2993741941,-1.262,-1,0.0390867802,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.250141,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0651952812,-0.0715066391,0.0627902715,0.0769449235,0.5060938576,0.9054449510,0.0008489284,0.0060083574,1.2617550612,-1.225,-1,0.0392493683,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.291773,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0655645729,-0.0747201600,-0.0771245011,0.0771143091,0.5061105887,0.9054836131,0.0009278906,0.0062849872,1.3198473179,-1.283,0,0.0397256838,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.333428,2.1816615650,2.1889905843,0.0000000000,0.0000000000,-0.0073290193,-0.0000000000,-0.0658699487,-0.0721038987,0.0627902715,0.0782105034,0.5061288730,0.9055198526,0.0008697487,0.0061051473,1.2820809431,-1.245,-1,0.0398928717,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
10.375129,2.1816615650,2.1905245651,0.0000000000,0.0000000000,-0.0088630001,-0.0000000000,-0.0662392403,-0.0753174195,-0.0771245011,0.0783864382,0.5061460087,0.9055594359,0.0009500001,0.0063841639,1.3406744199,-1.304,0,0.0403760265,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
