t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,u_aux,u_robust,u_fric,tail_activation,max_control_eff,current_from_u_raw,goal_current_raw,slew_boost,max_current_slew_eff_raw_s,present_current_raw,psi_hat_norm
0.492194,2.4500900971,2.3117090473,-1.6017550445,0.0400872838,0.1382207006,-1.6418423283,0.0485650189,-1.3193095292,-27.4783574141,0.1957343678,0.5022517385,0.8974288345,0.0000000000,0.2200000000,0.0643987088,0.0000000000,-0.0057498338,1.0000000000,0.2200000000,46.2000000000,5.918,1.000000,80.0000000000,7,0.3603521627
0.500315,2.4369767209,2.3224469129,-1.6459418764,0.1272056863,0.1140209853,-1.7731475627,0.0485650189,-1.4986934387,-21.5260691396,0.1579356238,0.5022517385,0.8974288345,0.0000000000,0.2200000000,0.0695489522,0.0000000000,-0.0057772044,1.0000000000,0.2200000000,46.2000000000,5.252,1.000000,80.0000000000,6,0.3603521627
0.508417,2.4234762901,2.3316507976,-1.6516177144,0.2128064958,0.0909742666,-1.8644242102,0.0485650189,-1.6357580506,-16.4477534279,0.1333867709,0.5022517385,0.8974288345,0.0000000000,0.2200000000,0.0731291366,0.0000000000,-0.0057805299,1.0000000000,0.2200000000,46.2000000000,4.585,1.000000,80.0000000000,4,0.3603521627
0.516768,2.4094601297,2.3423886631,-1.6158818867,0.2970414714,0.0658833007,-1.9129233581,0.0485650189,-1.7341065617,-11.8018213349,0.1186243588,0.5022517385,0.8974288345,0.0000000000,0.2200000000,0.0750314401,0.0000000000,-0.0057588771,0.9771255709,0.2200000000,46.2000000000,3.918,1.000000,80.0000000000,5,0.3603521627
0.525097,2.3957402501,2.3515925478,-1.5377826612,0.3800471967,0.0426275135,-1.9178298579,0.0489202482,-1.7848658552,-6.0911152157,0.1128868553,0.5022517385,0.9030538148,0.6749976355,0.2082434407,0.0752238900,0.0000000000,-0.0057051652,0.3191521857,0.2200000000,43.7311225394,3.252,1.000000,80.0000000000,3,0.4334081148
0.533421,2.3826482745,2.3623304133,-1.4180220284,0.4571504319,0.0184892594,-1.8751724603,0.0489202482,-1.7901650249,-0.6359003652,0.1623712188,0.5049736165,0.9030538148,0.0000000000,0.2200000000,0.0735507200,0.0000000000,-0.0056027439,0.0000000000,0.2200000000,46.2000000000,2.585,1.000000,80.0000000000,1,0.4334081148
0.541752,2.3705279126,2.3715342981,-1.2582325229,0.5289414259,-0.0031221512,-1.7871739488,0.0488942303,-1.7451285602,5.4043757596,0.1764805653,0.5049736165,0.9030538148,0.0000000000,0.2200000000,0.0700991154,0.0000000000,-0.0054179320,0.0000000000,0.2200000000,46.2000000000,1.918,1.000000,80.0000000000,3,0.4334081148
0.550145,2.3596606646,2.3822721636,-1.0598224942,0.5959514029,-0.0249953046,-1.6557738971,0.0486859361,-1.6573904397,10.5285744683,0.2016429430,0.5049736165,0.9030538148,0.0000000000,0.2200000000,0.0649451529,0.0000000000,-0.0050847377,0.0000000000,0.2200000000,46.2000000000,1.252,1.000000,80.0000000000,3,0.4334081148
0.558421,2.3505822191,2.3899420675,-0.8313276589,0.6562603823,-0.0419848899,-1.4875880412,0.0483360620,-1.5233038178,16.0903946245,0.2407657095,0.5049736165,0.9030538148,0.0000000000,0.2200000000,0.0583483246,0.0000000000,-0.0045038187,0.2985649248,0.2200000000,46.2000000000,0.585,1.000000,80.0000000000,1,0.4334081148
0.566751,2.3433717836,2.3976119715,-0.5733609469,0.7081403812,-0.0570727494,-1.2815013282,0.0478604558,-1.3476621646,21.0769983781,0.2951794376,0.5049736165,0.9030538148,0.0000000000,0.2200000000,0.0502648942,0.0000000000,-0.0035109365,0.7940159025,0.2200000000,46.2000000000,-0.082,1.000000,80.0000000000,1,0.4334081148
0.575089,2.3383329647,2.4068158562,-0.2928271308,0.7524342980,-0.0714926287,-1.0452614288,0.0472646839,-1.1406587968,24.8404041387,0.3624995080,0.5049736165,0.9030538148,0.0000000000,0.2200000000,0.0409987520,0.0000000000,-0.0019745147,1.0000000000,0.2200000000,46.2000000000,-0.748,1.000000,80.0000000000,1,0.4334081148
0.583420,2.3356696628,2.4114177986,0.0031241091,0.7899007406,-0.0789077388,-0.7867766315,0.0466071194,-0.8975548136,29.1724779908,0.4428169015,0.5049736165,0.9030538148,0.0000000000,0.2200000000,0.0308600883,0.0000000000,0.0000218690,1.0000000000,0.2200000000,46.2000000000,-1.415,1.000000,80.0000000000,3,0.4334081148
0.591751,2.3355127444,2.4144857601,0.3075851316,0.8164262918,-0.0822387209,-0.5088411602,0.0459217967,-0.6269134251,32.4769666112,0.5269241348,0.5049736165,0.9030538148,0.0000000000,0.2200000000,0.0199585022,0.0000000000,0.0020662486,1.0000000000,0.2200000000,46.2000000000,-2.082,1.000000,80.0000000000,1,0.4334081148
0.600084,2.3379383604,2.4175537217,0.6130217981,0.8331050407,-0.0829477815,-0.2200832426,0.0452305652,-0.3402463304,34.4000513619,0.5998611687,0.5049736165,0.9037280209,0.0809047259,0.1323962220,0.0086324225,0.0000000000,0.0036897579,1.0000000000,0.2200000000,27.8032066204,-2.748,1.000000,80.0000000000,-1,0.4373033668
0.608419,2.3429583296,2.4175537217,0.9115995401,0.8385235851,-0.0779494865,0.0730759550,0.0445809861,-0.0377977906,36.2938247875,0.6567101936,0.5052954194,0.9037370180,0.0010796537,0.0163031212,-0.0028662905,-0.0000000000,0.0047361851,1.0000000000,0.2200000000,3.4236554488,-2.976,1.000000,80.0000000000,-3,0.4296408836
