t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm
147.916835,2.5452710532,2.5847576276,-0.0435022272,-0.0143157055,-0.0394425732,-0.0291865217,0.0729776803,-0.0279867388,-0.0459212183,0.0349457794,0.5019950728,1.2358497550,-0.0024795274,0.0017769122,0.3731515723,-0.503,0,0.0214025192
147.958494,2.5434497300,2.5816896660,-0.0439353139,-0.0177290704,-0.0381854434,-0.0262062435,0.0713866202,-0.0241619904,0.0917939616,0.0339230253,0.5020601798,1.2357454945,-0.0025022518,0.0015218665,0.3195919575,-0.449,0,0.0206352383
148.000133,2.5416114502,2.5755537429,-0.0443606630,-0.0232289943,-0.0338708953,-0.0211316687,0.0699753329,-0.0113254638,0.3080766378,0.0330488063,0.5021258345,1.2356389784,-0.0025563853,0.0007084671,0.1487780958,-0.278,0,0.0198054497
148.041839,2.5397525923,2.5724857813,-0.0447790930,-0.0306037967,-0.0326391242,-0.0141752963,0.0686153694,-0.0033026333,0.1925479326,0.0319195835,0.5021928591,1.2355319858,-0.0025678228,0.0002047517,0.0429978607,-0.173,0,0.0189854889
148.083449,2.5378807824,2.5678838389,-0.0451888992,-0.0372304290,-0.0298886240,-0.0079584702,0.0673700100,0.0074472052,0.2579961252,0.0308517328,0.5022601319,1.2354253537,-0.0025591721,-0.0004577683,-0.0961313452,-0.034,0,0.0182090797
148.125216,2.5359849103,2.5632818966,-0.0455924885,-0.0431847925,-0.0271642522,-0.0024076960,0.0662381662,0.0176100651,0.2439086366,0.0298260795,0.5023271267,1.2353201401,-0.0025251257,-0.0010735352,-0.2254423915,0.096,0,0.0175196734
148.166786,2.5340814191,2.5586799542,-0.0459863771,-0.0485350887,-0.0244493562,0.0025487116,0.0652194430,0.0272936583,0.2324062362,0.0289180041,0.5023931800,1.2352172286,-0.0024698757,-0.0016516283,-0.3468419337,0.217,0,0.0169534808
148.208450,2.5321573293,2.5540780118,-0.0463732923,-0.0533425998,-0.0217567271,0.0069693075,0.0643129127,0.0365273886,0.2216095275,0.0281921709,0.5024577397,1.2351173630,-0.0023967749,-0.0021973539,-0.4614443134,0.332,0,0.0165404493
148.250093,2.5302183024,2.5494760695,-0.0467520665,-0.0576623912,-0.0190805342,0.0109103247,0.0635178904,0.0453794467,0.2124493938,0.0277043997,0.5025203431,1.2350211972,-0.0023079781,-0.0027190782,-0.5710064217,0.441,0,0.0163058540
148.291766,2.5282622505,2.5448741271,-0.0471231042,-0.0615439419,-0.0164227133,0.0144208377,0.0628336107,0.0538937446,0.2043431499,0.0275035675,0.5025805845,1.2349293267,-0.0022048929,-0.0032241914,-0.6770801912,0.547,0,0.0162710567
148.333448,2.5262904631,2.5433401463,-0.0474861452,-0.0625988678,-0.0168572774,0.0151127226,0.0621312242,0.0527894673,-0.0265026542,0.0274933489,0.5026380964,1.2348369855,-0.0022161885,-0.0031582183,-0.6632258418,0.534,0,0.0162127452
148.375093,2.5243055015,2.5433401463,-0.0478407290,-0.0562482423,-0.0188617585,0.0084075133,0.0613453176,0.0407466786,-0.2890269297,0.0273233825,0.5026958645,1.2347391615,-0.0023477749,-0.0024345370,-0.5112527708,0.382,0,0.0159064074
148.416768,2.5223044775,2.5433401463,-0.0481873742,-0.0505418848,-0.0208803217,0.0023545106,0.0604753042,0.0292242084,-0.2765392831,0.0267409672,0.5027570207,1.2346374464,-0.0024411633,-0.0017377464,-0.3649267404,0.235,0,0.0154342191
148.458434,2.5202896328,2.5448741271,-0.0485256844,-0.0454144345,-0.0244449071,-0.0031112499,0.0594567664,0.0147218609,-0.3480563406,0.0258286449,0.5028205639,1.2345327094,-0.0025136874,-0.0008687568,-0.1824389329,0.053,0,0.0148409761
148.500134,2.5182591949,2.5448741271,-0.0488559476,-0.0408071616,-0.0264895061,-0.0080487859,0.0583530369,0.0039770720,-0.2578749336,0.0247804792,0.5028859461,1.2344271202,-0.0025341416,-0.0002326265,-0.0488515741,-0.081,0,0.0142282835
148.541782,2.5162177060,2.5433401463,-0.0491774317,-0.0366672944,-0.0270097386,-0.0125101373,0.0572276312,-0.0029763091,-0.1668811469,0.0237608088,0.5029518103,1.2343216288,-0.0025317923,0.0001725864,0.0362431488,-0.166,0,0.0136395054
148.583420,2.5141635391,2.5433401463,-0.0494904166,-0.0329474148,-0.0290753390,-0.0165430018,0.0560161587,-0.0129918706,-0.2403734762,0.0227316592,0.5030175633,1.2342170304,-0.0025103625,0.0007467289,0.1568130703,-0.286,0,0.0131101051
148.625137,2.5120925503,2.5433401463,-0.0497955079,-0.0296049152,-0.0311566014,-0.0201905927,0.0547179670,-0.0227606469,-0.2344506307,0.0218074664,0.5030827103,1.2341142056,-0.0024677957,0.0012977922,0.2725363603,-0.402,0,0.0126787649
148.666774,2.5100130215,2.5448741271,-0.0500914855,-0.0266015105,-0.0347793424,-0.0234899750,0.0532688277,-0.0357412857,-0.3115353309,0.0210032549,0.5031467046,1.2340150527,-0.0023796692,0.0020237339,0.4249841147,-0.555,0,0.0124297693
148.708463,2.5079187452,2.5433401463,-0.0503792437,-0.0239027999,-0.0353479327,-0.0264764438,0.0517959972,-0.0417430737,-0.1440429117,0.0206037142,0.5032083686,1.2339181753,-0.0023250569,0.0023554627,0.4946471687,-0.624,0,0.0122923375
148.750130,2.5058137484,2.5387382040,-0.0506582179,-0.0263435586,-0.0328434852,-0.0243146593,0.0504275186,-0.0357354790,0.1441822717,0.0205189003,0.5032685746,1.2338192398,-0.0023744535,0.0020151843,0.4231887030,-0.553,0,0.0120614164
148.791786,2.5036978279,2.5341362616,-0.0509284468,-0.0334023900,-0.0303357671,-0.0175260568,0.0491635283,-0.0249683960,0.2584099916,0.0203035920,0.5033300162,1.2337173708,-0.0024448566,0.0014054763,0.2951500153,-0.425,0,0.0116982199
148.833441,2.5015709372,2.5295343192,-0.0511899408,-0.0397451063,-0.0278412203,-0.0114448346,0.0480034775,-0.0148127211,0.2437361986,0.0198514080,0.5033932335,1.2336137423,-0.0024870817,0.0008305441,0.1744142703,-0.304,0,0.0112613491
148.875106,2.4994328392,2.5249323769,-0.0514427263,-0.0454443570,-0.0253598585,-0.0059983694,0.0469468167,-0.0051965211,0.2307888000,0.0192586135,0.5034574947,1.2335093498,-0.0025054205,0.0002898534,0.0608692240,-0.191,0,0.0107998637
148.916916,2.4972768720,2.5218644153,-0.0516875348,-0.0481325782,-0.0244396015,-0.0035549566,0.0459285000,-0.0019591038,0.0776980135,0.0185525424,0.5035221809,1.2334049807,-0.0025048580,0.0001085931,0.0228045602,-0.152,0,0.0103523489
148.958471,2.4951240518,2.5172624729,-0.0519220190,-0.0505480806,-0.0219830551,-0.0013739384,0.0450125394,0.0045062524,0.1551685508,0.0179018660,0.5035868036,1.2333008171,-0.0024999272,-0.0002483371,-0.0521507904,-0.078,0,0.0099271520
149.000135,2.4929560525,2.5126605306,-0.0521482274,-0.0527185314,-0.0195424407,0.0005703041,0.0441982710,0.0108220545,0.1515792490,0.0172783631,0.5036512503,1.2331972221,-0.0024862810,-0.0005930754,-0.1245458286,-0.005,0,0.0095417246
149.041776,2.4907800026,2.5095925690,-0.0523653859,-0.0546687911,-0.0186445347,0.0023034052,0.0434214154,0.0135901896,0.0664352428,0.0166770646,0.5037152967,1.2330940583,-0.0024759312,-0.0007407545,-0.1555584448,0.026,0,0.0091878925
149.083445,2.4885936088,2.5065246074,-0.0525737213,-0.0564211978,-0.0177575807,0.0038474765,0.0426815162,0.0161896777,0.0623877137,0.0161246710,0.5037790286,1.2329913664,-0.0024646043,-0.0008780500,-0.1843904939,0.055,0,0.0088667325
149.125128,2.4863979914,2.5034566458,-0.0527731122,-0.0604286669,-0.0168729191,0.0076555547,0.0419784779,0.0210924220,0.1176658643,0.0156352939,0.5038424215,1.2328896138,-0.0024420633,-0.0011388944,-0.2391678182,0.110,0,0.0086014425
149.166793,2.4841951968,2.4988547035,-0.0529633740,-0.0615967370,-0.0144701811,0.0086333630,0.0413755537,0.0266126155,0.1324846432,0.0152599549,0.5039051878,1.2327891532,-0.0024110550,-0.0014321052,-0.3007420942,0.171,0,0.0084090332
149.208459,2.4819846362,2.4957867419,-0.0531445636,-0.0626463069,-0.0136095541,0.0095017433,0.0408084889,0.0286862990,0.0497684037,0.0149760344,0.5039671115,1.2326893186,-0.0023960287,-0.0015397815,-0.3233541064,0.194,0,0.0082520160
149.250126,2.4797666576,2.4927187803,-0.0533166520,-0.0635893984,-0.0127566724,0.0102727464,0.0402769609,0.0306883118,0.0480483080,0.0147523495,0.5040286043,1.2325901276,-0.0023805839,-0.0016439837,-0.3452365718,0.216,0,0.0081301042
149.291800,2.4775412671,2.4881168380,-0.0534796355,-0.0644368137,-0.0103775159,0.0109571782,0.0398445644,0.0360682625,0.1291188174,0.0146205478,0.5040896564,1.2324926440,-0.0023396079,-0.0019300272,-0.4053057128,0.276,0,0.0080992216
149.333460,2.4753101015,2.4850488764,-0.0536333968,-0.0651982592,-0.0095383795,0.0115648623,0.0394471319,0.0380378911,0.0472710849,0.0146191656,0.5041496146,1.2323959277,-0.0023211912,-0.0020356384,-0.4274840664,0.298,0,0.0081052958
149.375109,2.4730732773,2.4819809148,-0.0537779368,-0.0658824563,-0.0087051392,0.0121045195,0.0390844178,0.0399682694,0.0463290812,0.0146840219,0.5042090586,1.2323000026,-0.0023022017,-0.0021405039,-0.4495058157,0.320,0,0.0081481376
149.416775,2.4708297183,2.4789129532,-0.0539133228,-0.0664972420,-0.0078788470,0.0125839193,0.0387561325,0.0418645134,0.0455098552,0.0148155247,0.5042679749,1.2322048938,-0.0022826114,-0.0022450955,-0.4714700575,0.342,0,0.0082275694
149.458437,2.4685809298,2.4743110109,-0.0540394595,-0.0670496580,-0.0055239952,0.0130101986,0.0385259661,0.0471759379,0.1274741869,0.0150458770,0.5043263490,1.2321120209,-0.0022289504,-0.0025357082,-0.5324987118,0.403,0,0.0084194679
149.500139,2.4663249017,2.4712430493,-0.0541564472,-0.0675460317,-0.0047105361,0.0133895844,0.0383296937,0.0491026009,0.0462399128,0.0154518208,0.5043833117,1.2320201285,-0.0022054156,-0.0026496183,-0.5564198369,0.427,0,0.0086499283
149.541830,2.4640647986,2.4697090685,-0.0542641120,-0.0679920484,-0.0054352875,0.0137279364,0.0381032234,0.0475803554,-0.0365338916,0.0158976185,0.5044396347,1.2319277371,-0.0022173950,-0.0025784631,-0.5414772476,0.412,0,0.0088361982
149.583461,2.4618036304,2.4651071261,-0.0543623346,-0.0683928170,-0.0030932815,0.0140304824,0.0379743367,0.0528615376,0.1267483732,0.0163315124,0.5044962256,1.2318378861,-0.0021564246,-0.0028765523,-0.6040759788,0.474,0,0.0091463198
149.625117,2.4595372275,2.4620391646,-0.0544513080,-0.0687529278,-0.0022906159,0.0143016198,0.0378788943,0.0547774012,0.0459807249,0.0169637106,0.5045512236,1.2317491532,-0.0021295883,-0.0029986050,-0.6297070433,0.500,0,0.0094960631
149.666765,2.4572677427,2.4620391646,-0.0545309421,-0.0666436623,-0.0045665838,0.0121127202,0.0376886200,0.0473712678,-0.1777471998,0.0175882325,0.5046055017,1.2316571697,-0.0022076048,-0.0026083885,-0.5477615794,0.418,0,0.0096466165
149.708455,2.4549928708,2.4635731453,-0.0546013062,-0.0574498511,-0.0084036950,0.0028485449,0.0373384661,0.0292759564,-0.4342874736,0.0177695206,0.5046617309,1.2315590016,-0.0023560348,-0.0016148704,-0.3391227800,0.209,0,0.0094530604
149.750109,2.4527172111,2.4666411069,-0.0546622562,-0.0467559045,-0.0137801855,-0.0079063518,0.0367642917,0.0060466858,-0.5575024954,0.0172710067,0.5047216988,1.2314572186,-0.0024427919,-0.0003320552,-0.0697315904,-0.060,0,0.0090693527
149.791799,2.4504371933,2.4681750877,-0.0547138873,-0.0371468536,-0.0176237187,-0.0175670337,0.0360299701,-0.0129206350,-0.4552156995,0.0164726838,0.5047838294,1.2313561483,-0.0024256860,0.0007044203,0.1479282695,-0.278,0,0.0087325644
149.833452,2.4481573277,2.4697090685,-0.0547560979,-0.0285126365,-0.0214641034,-0.0262434614,0.0351356324,-0.0310889967,-0.4360406818,0.0157707182,0.5048454789,1.2312587744,-0.0023369736,0.0016841311,0.3536675365,-0.483,0,0.0085988169
149.875135,2.4458742048,2.4712430493,-0.0547889538,-0.0231871998,-0.0252975756,-0.0316017540,0.0340815668,-0.0461159219,-0.3606462036,0.0154563651,0.5049048304,1.2311666814,-0.0022102334,0.0024911333,0.5231379986,-0.653,0,0.0087429258
149.916783,2.4435918317,2.4727770301,-0.0548123986,-0.0208348694,-0.0291211597,-0.0339775292,0.0328681851,-0.0583300117,-0.2931381549,0.0156574793,0.5049609241,1.2310804189,-0.0020703000,0.0031571993,0.6630118513,-0.793,0,0.0091787283
149.958504,2.4413046853,2.4712430493,-0.0548264763,-0.0187211817,-0.0298808220,-0.0361052946,0.0316231509,-0.0636182994,-0.1269189063,0.0164538784,0.5050134319,1.2309972788,-0.0019953626,0.0034693806,0.7285699339,-0.858,-1,0.0097487649
150.000126,2.4390225459,2.4681750877,-0.0548311355,-0.0192547699,-0.0290933598,-0.0355763656,0.0304109275,-0.0628193411,0.0191749996,0.0175472890,0.5050640075,1.2309139678,-0.0019994621,0.0034608446,0.7267773608,-0.856,0,0.0102751651
150.041781,2.4367385994,2.4651071261,-0.0548264121,-0.0245999123,-0.0282929157,-0.0302264998,0.0292320560,-0.0571309321,0.1365218166,0.0185976127,0.5051146560,1.2308278027,-0.0020679622,0.0031780841,0.6673976700,-0.797,0,0.0106229642
150.083467,2.4344533907,2.4605051838,-0.0548122860,-0.0294027926,-0.0259614198,-0.0254094935,0.0281503302,-0.0485027876,0.2070754686,0.0193714474,0.5051670069,1.2307376389,-0.0021639315,0.0027173572,0.5706450031,-0.700,0,0.0107442564
150.125106,2.4321715338,2.4574372222,-0.0547887913,-0.0337184229,-0.0251620505,-0.0210703684,0.0271019114,-0.0436707875,0.1159680027,0.0196911185,0.5052217518,1.2306455551,-0.0022100114,0.0024539637,0.5153323733,-0.645,0,0.0107563390
150.166787,2.4298885262,2.4543692606,-0.0547558830,-0.0375962345,-0.0243651775,-0.0171596485,0.0260866957,-0.0392327838,0.1065120878,0.0198088075,0.5052776248,1.2305518889,-0.0022479896,0.0022071587,0.4635033243,-0.593,0,0.0106813224
150.208443,2.4276084275,2.4513012990,-0.0547136138,-0.0410806440,-0.0235666048,-0.0136329698,0.0251047539,-0.0351351303,0.0983436848,0.0197629953,0.5053344190,1.2304569237,-0.0022791655,0.0019760416,0.4149687359,-0.545,0,0.0105372571
150.250265,2.4253212909,2.4482333375,-0.0546617516,-0.0442115618,-0.0227761566,-0.0104501898,0.0241557473,-0.0313596246,0.0906121374,0.0195852998,0.5053919607,1.2303609057,-0.0023044321,0.0017610872,0.3698283143,-0.499,0,0.0103393730
150.291809,2.4230516177,2.4451653759,-0.0546008900,-0.0445920063,-0.0219766989,-0.0100088838,0.0232400515,-0.0302658353,0.0262509417,0.0192892787,0.5054500993,1.2302646843,-0.0023093126,0.0016953295,0.3560191857,-0.486,0,0.0101341160
150.333508,2.4207762462,2.4466993567,-0.0545304495,-0.0400681684,-0.0257999557,-0.0144622811,0.0221650534,-0.0443906166,-0.3389947507,0.0188260407,0.5055083196,1.2301734144,-0.0021904770,0.0024764152,0.5200471985,-0.650,0,0.0101932088
150.375242,2.4185021277,2.4451653759,-0.0544505810,-0.0360032717,-0.0265525875,-0.0184473093,0.0210586956,-0.0513541917,-0.1671258034,0.0189408353,0.5055635056,1.2300853370,-0.0021138576,0.0028681847,0.6023187875,-0.732,0,0.0104123752
150.416772,2.4162426214,2.4466993567,-0.0543618113,-0.0323507568,-0.0303573010,-0.0220110545,0.0197938080,-0.0647767530,-0.3221414696,0.0192706378,0.5056167260,1.2300046025,-0.0019376292,0.0036290312,0.7620965593,-0.892,0,0.0109980465
150.458432,2.4139799276,2.4466993567,-0.0542634662,-0.0290687879,-0.0326300824,-0.0251946783,0.0184342213,-0.0745750947,-0.2351602025,0.0203208349,0.5056654790,1.2299305160,-0.0017780747,0.0042179761,0.8857749827,-1.015,-1,0.0118884374
150.500125,2.4117197314,2.4466993567,-0.0541557371,-0.0261197731,-0.0348993428,-0.0280359640,0.0169800820,-0.0841369483,-0.2294844844,0.0219322852,0.5057101917,1.2298640702,-0.0015946988,0.0048277819,1.0138342013,-1.143,0,0.0131068082
150.541854,2.4094622740,2.4451653759,-0.0540386118,-0.0234699345,-0.0356309640,-0.0305686773,0.0154954585,-0.0900564928,-0.1420690690,0.0241997351,0.5057502723,1.2298033487,-0.0014573178,0.0052711287,1.1069370243,-1.237,0,0.0145255528
150.583489,2.4072149398,2.4466993567,-0.0539124932,-0.0210889208,-0.0394195973,-0.0328235724,0.0138529753,-0.1025884904,-0.3007679429,0.0267227438,0.5057868827,1.2297554511,-0.0011495404,0.0061359918,1.2885582844,-1.418,0,0.0164605674
150.625135,2.4049725071,2.4451653759,-0.0537771169,-0.0189494597,-0.0401346252,-0.0348276571,0.0121806992,-0.1081684262,-0.1339184594,0.0303130719,0.5058157495,1.2297151584,-0.0009670264,0.0066665452,1.3999744897,-1.530,0,0.0186016574
150.666825,2.4027335262,2.4451653759,-0.0536323766,-0.0170270460,-0.0423795149,-0.0366053306,0.0104148861,-0.1169876029,-0.2116602395,0.0342146289,0.5058400252,1.2296872220,-0.0006704739,0.0074413098,1.5626750505,-1.692,-2,0.0211291984
150.708544,2.4004991957,2.4436313951,-0.0534783244,-0.0152996603,-0.0430851739,-0.0381786642,0.0086196705,-0.1222639154,-0.1266315001,0.0389073286,0.5058568522,1.2296688574,-0.0004407489,0.0080674167,1.6941575129,-1.824,-2,0.0238601860
150.750119,2.3982791850,2.4405634335,-0.0533156668,-0.0186132034,-0.0422270384,-0.0347024633,0.0068602106,-0.1190200660,0.0778523860,0.0441550818,0.5058679118,1.2296493594,-0.0004679529,0.0081695065,1.7155963584,-1.845,-2,0.0263058304
150.791926,2.3960538194,2.4328935296,-0.0531429318,-0.0288891189,-0.0367509157,-0.0242538129,0.0053289224,-0.0984075422,0.4947005692,0.0493543810,0.5058796524,1.2296066456,-0.0010251308,0.0070136584,1.4728682654,-1.603,-1,0.0275952304
150.833432,2.3938517564,2.4175537217,-0.0529623679,-0.0502867637,-0.0235474024,-0.0026756041,0.0043477807,-0.0490670082,1.1841728181,0.0532090617,0.5059053662,1.2295216571,-0.0020397249,0.0035929454,0.7545185344,-1.096,-1,0.0270580506
150.875116,2.3916480411,2.4022139138,-0.0527719716,-0.0816778438,-0.0103148252,0.0289058722,0.0039179963,0.0110027372,1.4416738887,0.0536765400,0.5059565052,1.2294229875,-0.0023680707,-0.0008083624,-0.1697560957,-0.589,-1,0.0259661573
150.916790,2.3894529543,2.3868741060,-0.0525725728,-0.1074514704,0.0029091144,0.0548788976,0.0040392094,0.0661069058,1.3225000467,0.0528261524,0.5060158359,1.2293499947,-0.0017518267,-0.0048289449,-1.0140784374,-0.083,-1,0.0260535367
150.958484,2.3872653042,2.3822721636,-0.0523640593,-0.1233118451,0.0053721556,0.0709477859,0.0042630492,0.0878433894,0.5216756061,0.0534599806,0.5060596989,1.2292974249,-0.0012616749,-0.0064454734,-1.3535494120,0.424,0,0.0270475182
151.000143,2.3850883527,2.3822721636,-0.0521467472,-0.1156676033,0.0031717086,0.0635208561,0.0043952037,0.0757520314,-0.2901925910,0.0553902088,0.5060912745,1.2292334320,-0.0015358287,-0.0056326217,-1.1828505525,0.931,0,0.0274650194
151.041774,2.3829221000,2.3853401252,-0.0519206589,-0.1039331797,-0.0020985730,0.0520125208,0.0043077632,0.0525867406,-0.5559669812,0.0558554439,0.5061296947,1.2291513727,-0.0019694228,-0.0039228216,-0.8237925367,0.694,0,0.0270619253
151.083451,2.3807630785,2.3884080867,-0.0516854262,-0.0885235214,-0.0073729196,0.0368380952,0.0040005582,0.0254824888,-0.6505020428,0.0545915111,0.5061789348,1.2290563871,-0.0022796548,-0.0018848032,-0.3958086702,0.266,0,0.0261100949
151.125134,2.3786137141,2.3930100291,-0.0514412947,-0.0722443224,-0.0141742626,0.0208030278,0.0034099639,-0.0061698090,-0.7596551475,0.0521102413,0.5062358938,1.2289577945,-0.0023662236,0.0004486491,0.0942163172,-0.224,0,0.0250360376
151.166803,2.3764754607,2.3960779907,-0.0511884325,-0.0576166405,-0.0194254377,0.0064282080,0.0026005707,-0.0330268468,-0.6445689073,0.0495398774,0.5062949733,1.2288655088,-0.0022148565,0.0023589089,0.4953708745,-0.625,0,0.0242795243
151.208525,2.3743452388,2.3960779907,-0.0509264616,-0.0469057731,-0.0215885809,-0.0040206884,0.0017010465,-0.0492975610,-0.3904971397,0.0478745219,0.5063502340,1.2287810433,-0.0020271726,0.0034798421,0.7307668442,-0.860,0,0.0238996265
151.250137,2.3722316425,2.3960779907,-0.0506564593,-0.0421472047,-0.0237168033,-0.0085092546,0.0007128463,-0.0596379114,-0.2481684099,0.0470348812,0.5064007787,1.2287031019,-0.0018705932,0.0041848147,0.8788110866,-1.008,0,0.0238248716
151.291779,2.3701279879,2.3960779907,-0.0503776008,-0.0378713907,-0.0258336001,-0.0125062100,-0.0003635537,-0.0695675447,-0.2383112004,0.0468033333,0.5064473910,1.2286326186,-0.0016915994,0.0048738722,1.0235131567,-1.153,0,0.0240819323
151.333442,2.3680350715,2.3960779907,-0.0500899732,-0.0340293561,-0.0279383255,-0.0160606171,-0.0015276506,-0.0791335037,-0.2295830148,0.0472286602,0.5064895198,1.2285705334,-0.0014900438,0.0055615675,1.1679291832,-1.298,-1,0.0246918963
151.375123,2.3659534220,2.3960779907,-0.0497936348,-0.0305770940,-0.0300305859,-0.0192165408,-0.0027789250,-0.0883783667,-0.2218767111,0.0483488106,0.5065266105,1.2285178441,-0.0012645440,0.0062619036,1.3149997552,-1.445,-1,0.0256714917
151.416769,2.3638860207,2.3960779907,-0.0494890162,-0.0274750623,-0.0321075218,-0.0220139539,-0.0041167384,-0.0973350716,-0.2149609194,0.0501934145,0.5065580744,1.2284756436,-0.0010128123,0.0069878944,1.4674578164,-1.597,0,0.0270338037
151.458463,2.3618291373,2.3960779907,-0.0491755629,-0.0246877303,-0.0341729725,-0.0244878327,-0.0055406122,-0.1060464358,-0.2090727405,0.0527850465,0.5065832659,1.2284451726,-0.0007313019,0.0077529065,1.6281103730,-1.758,-1,0.0287897226
151.500137,2.3597864651,2.3945440099,-0.0488538273,-0.0221831717,-0.0346893619,-0.0266706556,-0.0069860023,-0.1110972001,-0.1212183421,0.0562664902,0.5066014505,1.2284231252,-0.0005291393,0.0083183950,1.7468629561,-1.877,-2,0.0307564179
151.541911,2.3577525378,2.3945440099,-0.0485229182,-0.0199326995,-0.0367302064,-0.0285902187,-0.0085164276,-0.1193282937,-0.1975462475,0.0600387709,0.5066146056,1.2284150235,-0.0001944409,0.0091629770,1.9242251693,-2.054,-2,0.0331230302
151.583445,2.3557441746,2.3945440099,-0.0481856252,-0.0179105365,-0.0387447850,-0.0302750887,-0.0101307936,-0.1273679439,-0.1929516047,0.0645871095,0.5066194391,1.2284225321,0.0001802061,0.0100739097,2.1155210349,-2.245,-2,0.0358943076
151.625097,2.3537443176,2.3945440099,-0.0478391304,-0.0160935211,-0.0407502267,-0.0317456093,-0.0118287197,-0.1352735823,-0.1897353202,0.0699182854,0.5066149594,1.2284476026,0.0006016935,0.0110644497,2.3235344316,-2.453,-2,0.0390763931
151.666765,2.3517583392,2.3945440099,-0.0474843127,-0.0144608410,-0.0427412234,-0.0330234717,-0.0136096040,-0.1430545419,-0.1867430304,0.0760425054,0.5066000005,1.2284924325,0.0010759175,0.0121443642,2.5503164820,-2.680,-2,0.0426742417
151.708438,2.3497870400,2.3945440099,-0.0471213071,-0.0129937955,-0.0447170318,-0.0341275115,-0.0154728137,-0.1507272691,-0.1841454538,0.0829677048,0.5065732447,1.2285595006,0.0016096352,0.0133238206,2.7980023198,-2.928,-1,0.0466923837
151.750185,2.3478276078,2.3930100291,-0.0467495646,-0.0116755811,-0.0451465349,-0.0350739835,-0.0173539193,-0.1548745768,-0.0995353847,0.0909061266,0.5065331998,1.2286436340,0.0020192004,0.0143121096,3.0055430082,-3.135,-2,0.0508751848
151.791821,2.3458890004,2.3884080867,-0.0463707995,-0.0153567854,-0.0424718852,-0.0310140141,-0.0191235812,-0.1470775951,0.1871275608,0.0997876159,0.5064829372,1.2287177708,0.0017792823,0.0142518368,2.9928857207,-3.123,-2,0.0543245452
151.833463,2.3439660639,2.3807381828,-0.0459840467,-0.0259630629,-0.0366923180,-0.0200209838,-0.0206524278,-0.1252526389,0.5237989489,0.1080336128,0.5064386205,1.2287498248,0.0007692968,0.0126590003,2.6583900725,-2.788,-2,0.0561585808
151.875107,2.3420592631,2.3684663365,-0.0455893961,-0.0476575548,-0.0262605917,0.0020681586,-0.0217466191,-0.0816124357,1.0473648764,0.1142702450,0.5064194520,1.2287085027,-0.0009917304,0.0085058325,1.7862248256,-2.281,-2,0.0556035001
151.916799,2.3401669322,2.3546605094,-0.0451864828,-0.0720168371,-0.0142722241,0.0268303543,-0.0223412951,-0.0312872063,1.2078055054,0.1159506312,0.5064441620,1.2286185797,-0.0021581526,0.0032876086,0.6903977971,-1.775,-1,0.0535625696
151.958493,2.3382914484,2.3423886631,-0.0447757927,-0.0939048819,-0.0038085858,0.0491290892,-0.0224999862,0.0137561725,1.0810410924,0.1140224047,0.5064979083,1.2285219272,-0.0023196599,-0.0014321947,-0.3007608839,-1.268,-2,0.0513916087
152.000122,2.3364361491,2.3331847784,-0.0443580824,-0.1111395516,0.0035929726,0.0667814692,-0.0223502790,0.0478118427,0.8173360832,0.1110288535,0.5065556366,1.2284430684,-0.0018926093,-0.0049058939,-1.0302377207,-0.761,-1,0.0499053412
152.041783,2.3345969876,2.3285828360,-0.0439324547,-0.1168943993,0.0063734418,0.0729619446,-0.0220847189,0.0604057944,0.3022548412,0.1085094494,0.5066027061,1.2283754281,-0.0016233688,-0.0061216162,-1.2855394025,-0.255,0,0.0488733792
152.083541,2.3327715039,2.3301168168,-0.0434982862,-0.1074683611,0.0029850051,0.0639700749,-0.0219603437,0.0441361982,-0.3904703089,0.1058236187,0.5066430575,1.2282934775,-0.0019668133,-0.0044131279,-0.9267568544,0.252,0,0.0473971789
152.125292,2.3309645961,2.3301168168,-0.0430567035,-0.0965657468,0.0011445867,0.0535090432,-0.0219126526,0.0296984355,-0.3465063037,0.1023530797,0.5066919184,1.2282027359,-0.0021777983,-0.0029175744,-0.6126906226,0.483,0,0.0456790419
152.166880,2.3291832400,2.3301168168,-0.0426094844,-0.0867691975,-0.0006668804,0.0441597131,-0.0219404393,0.0163451758,-0.3204782326,0.0983930047,0.5067459857,1.2281070967,-0.0022953408,-0.0015731207,-0.3303553575,0.201,0,0.0438580117
152.208531,2.3274179784,2.3301168168,-0.0421542981,-0.0779665035,-0.0024591982,0.0358122055,-0.0220429059,0.0039460136,-0.2975798940,0.0942452948,0.5068029314,1.2280095834,-0.0023403202,-0.0003715270,-0.0780206606,-0.052,0,0.0420415399
152.250239,2.3256694344,2.3301168168,-0.0416912524,-0.0700568387,-0.0042320536,0.0283655862,-0.0222192414,-0.0075983252,-0.2770641306,0.0901402485,0.5068609511,1.2279125084,-0.0023297987,0.0006996733,0.1469313933,-0.277,0,0.0403123225
152.291777,2.3239473574,2.3316507976,-0.0412229791,-0.0629496056,-0.0075099564,0.0217266265,-0.0225321563,-0.0217979641,-0.3407913347,0.0860805654,0.5069186677,1.2278186342,-0.0022529824,0.0019625824,0.4121423097,-0.542,0,0.0387716634
