t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm
106.833440,2.5869358752,2.5939615123,-0.0298647179,0.0000045509,-0.0070256511,-0.0298692688,0.1266184212,0.1321114370,-0.0945906728,0.1785426651,0.5376807709,1.1590572111,0.0032986148,-0.0218970561,-4.5983817828,4.469,5,0.1373643391
106.875219,2.5856755796,2.5924275315,-0.0304656861,0.0000040892,-0.0067519645,-0.0304697754,0.1263370893,0.1317641657,-0.0083345116,0.1728679371,0.5376391056,1.1591893107,0.0031703908,-0.0214357980,-4.5015175769,4.372,3,0.1330223808
106.916911,2.5843930002,2.5939615123,-0.0310601653,0.0000036744,-0.0095685234,-0.0310638397,0.1259384009,0.1239159247,-0.1883577840,0.1669791102,0.5375989890,1.1592922852,0.0024713864,-0.0197652215,-4.1506965116,4.021,2,0.1281333684
106.958443,2.5830908068,2.5939615123,-0.0316470669,0.0000033016,-0.0108707157,-0.0316503685,0.1254854544,0.1195964895,-0.1036664444,0.1607689176,0.5375676690,1.1593785099,0.0020693931,-0.0186758774,-3.9219342587,3.792,2,0.1231987770
107.000134,2.5817592104,2.5924275315,-0.0322308032,0.0000029667,-0.0106683303,-0.0322337699,0.1250409406,0.1188666587,-0.0175159385,0.1548291924,0.5375414109,1.1594590933,0.0019340018,-0.0181814791,-3.8181106043,3.688,3,0.1186364617
107.041812,2.5804038448,2.5924275315,-0.0328088200,0.0000026657,-0.0120236949,-0.0328114857,0.1245399533,0.1143619187,-0.1081137609,0.1490266979,0.5375168440,1.1595240227,0.0015583045,-0.0171349606,-3.5983417306,3.469,4,0.1139995587
107.083666,2.5790186063,2.5939615123,-0.0333836271,0.0000023953,-0.0149429134,-0.0333860224,0.1239173319,0.1059733131,-0.2013265349,0.1428363099,0.5374970306,1.1595645597,0.0009728893,-0.0155248956,-3.2602280679,3.131,4,0.1089206155
107.125130,2.5776226920,2.5939615123,-0.0339473787,0.0000021523,-0.0163388269,-0.0339495310,0.1232365475,0.1011327310,-0.1161739700,0.1364119466,0.5374846520,1.1595909560,0.0006335122,-0.0144662070,-3.0379034683,2.908,2,0.1038373026
107.166769,2.5761974612,2.5939615123,-0.0345077212,0.0000019339,-0.0177640571,-0.0345096551,0.1224963784,0.0961420849,-0.1197755064,0.1299876307,0.5374765880,1.1596039493,0.0003118369,-0.0134201588,-2.8182333555,2.689,2,0.0987585906
107.208463,2.5747471144,2.5939615123,-0.0350628788,0.0000017377,-0.0192144032,-0.0350646166,0.1216957783,0.0910116560,-0.1231302942,0.1235747852,0.5374726176,1.1596043332,0.0000092155,-0.0123902327,-2.6019488696,2.472,2,0.0936955372
107.250254,2.5732702700,2.5939615123,-0.0356132993,0.0000015614,-0.0206912472,-0.0356148608,0.1208336430,0.0857361582,-0.1266119462,0.1171870842,0.5374725002,1.1595929198,-0.0002739228,-0.0113776788,-2.3893125505,2.260,1,0.0886597354
107.291802,2.5717793252,2.5924275315,-0.0361544383,0.0000014030,-0.0206482106,-0.0361558413,0.1199733009,0.0840833883,-0.0396664779,0.1110762840,0.5374759880,1.1595768237,-0.0003863057,-0.0108822550,-2.2852735516,2.156,2,0.0839520050
107.333457,2.5702621368,2.5924275315,-0.0366907739,0.0000012607,-0.0221653986,-0.0366920346,0.1190497426,0.0786394174,-0.1306553007,0.1051307348,0.5374809057,1.1595503147,-0.0006362151,-0.0099264760,-2.0845599499,1.955,1,0.0792606544
107.375096,2.5687233164,2.5924275315,-0.0372206299,0.0000011328,-0.0237042187,-0.0372217627,0.1180620668,0.0730600417,-0.1339050178,0.0992109987,0.5374890027,1.1595142186,-0.0008663080,-0.0089898810,-1.8878750006,1.758,1,0.0746025309
107.416792,2.5671604197,2.5924275315,-0.0377448271,0.0000010179,-0.0252671150,-0.0377458450,0.1170092704,0.0673372190,-0.1373477451,0.0933379470,0.5375000234,1.1594693646,-0.0010764955,-0.0080733020,-1.6953934236,1.566,2,0.0699945156
107.458439,2.5655776488,2.5924275315,-0.0382619520,0.0000009146,-0.0268498855,-0.0382628666,0.1158905251,0.0614811788,-0.1405449641,0.0875327593,0.5375137108,1.1594166049,-0.0012662320,-0.0071795440,-1.5077042501,1.378,1,0.0654547674
107.500124,2.5639720303,2.5924275315,-0.0387729814,0.0000008218,-0.0284555038,-0.0387738032,0.1147048792,0.0554825379,-0.1439673824,0.0818178712,0.5375298003,1.1593567843,-0.0014356962,-0.0063088009,-1.3248481855,1.195,0,0.0610014417
107.541817,2.5623449453,2.5924275315,-0.0392774540,0.0000007384,-0.0300825885,-0.0392781925,0.1134514380,0.0493437777,-0.1473302433,0.0762158718,0.5375480298,1.1592907497,-0.0015848291,-0.0054623748,-1.1470987043,1.017,1,0.0566534819
107.583442,2.5606996554,2.5924275315,-0.0397743871,0.0000006635,-0.0317278782,-0.0397750506,0.1121294430,0.0430725608,-0.1505092058,0.0707503549,0.5375681363,1.1592193487,-0.0017136239,-0.0046417761,-0.9747729797,0.845,0,0.0524307457
107.625138,2.5590309489,2.5939615123,-0.0402653529,0.0000005962,-0.0349305652,-0.0402659491,0.1106740028,0.0329189312,-0.2436871110,0.0653014966,0.5375898572,1.1591412881,-0.0018734548,-0.0034512712,-0.7247669548,0.595,1,0.0482341208
107.666800,2.5573433387,2.5939615123,-0.0407490069,0.0000005357,-0.0366181752,-0.0407495426,0.1091482455,0.0262729035,-0.1595046647,0.0600457324,0.5376135808,1.1590599140,-0.0019529774,-0.0026803771,-0.5628791913,0.433,0,0.0442344993
107.708472,2.5556352888,2.5908935507,-0.0412258004,0.0000004814,-0.0352582635,-0.0412262817,0.1076791512,0.0269539939,0.0163461693,0.0552849219,0.5376382855,1.1589787183,-0.0019486968,-0.0026809974,-0.5630094597,0.433,0,0.0406101130
107.750171,2.5539063733,2.5908935507,-0.0416958350,0.0000004325,-0.0369871788,-0.0416962676,0.1061380188,0.0202017446,-0.1620539828,0.0507294983,0.5376629097,1.1588950265,-0.0020086048,-0.0019599926,-0.4115984444,0.282,0,0.0371650589
107.791812,2.5521604556,2.5893595700,-0.0421580742,0.0000003887,-0.0371991155,-0.0421584629,0.1045880556,0.0170488645,-0.0756691225,0.0465058783,0.5376882635,1.1588104373,-0.0020301412,-0.0016154573,-0.3392460395,0.210,0,0.0339748971
107.833439,2.5503960528,2.5893595700,-0.0426129427,0.0000003492,-0.0389635182,-0.0426132920,0.1029645757,0.0101112599,-0.1665025097,0.0424915494,0.5377138608,1.1587244846,-0.0020628632,-0.0009363076,-0.1966246046,0.067,0,0.0309842326
107.875129,2.5486101459,2.5893595700,-0.0430611974,0.0000003138,-0.0407494250,-0.0430615112,0.1012666830,0.0030241712,-0.1700901307,0.0387302735,0.5377398414,1.1586379004,-0.0020780208,-0.0002739366,-0.0575266891,-0.072,0,0.0282186140
107.916804,2.5468063582,2.5878255892,-0.0435019080,-0.0024325613,-0.0410117541,-0.0410693468,0.0995578599,0.0019817599,-0.0250178693,0.0353620386,0.5377659832,1.1585513172,-0.0020779981,-0.0001759316,-0.0369456463,-0.093,0,0.0256978571
107.958432,2.5449864451,2.5862916084,-0.0439346725,-0.0046186223,-0.0412909673,-0.0393160502,0.0978374029,0.0006439510,-0.0321074140,0.0322814173,0.5377920948,1.1584647478,-0.0020776643,-0.0000561030,-0.0117816233,-0.118,0,0.0234008394
108.000114,2.5431462687,2.5832236468,-0.0443604718,-0.0065829085,-0.0400571447,-0.0377775633,0.0961683552,0.0027585489,0.0507503495,0.0295314271,0.5378181724,1.1583782643,-0.0020756048,-0.0002362649,-0.0496156357,-0.080,0,0.0213124583
108.041787,2.5412888881,2.5816896660,-0.0447785791,-0.0083479188,-0.0403751195,-0.0364306603,0.0944860586,0.0009761048,-0.0427786591,0.0269569102,0.5378441943,1.1582917746,-0.0020757534,-0.0000822541,-0.0172733665,-0.112,0,0.0194077128
108.083514,2.5394118173,2.5816896660,-0.0451895352,-0.0099338696,-0.0422473157,-0.0352556656,0.0927257538,-0.0047808466,-0.1381668342,0.0245463148,0.5378701884,1.1582054636,-0.0020714627,0.0003966917,0.0833052645,-0.213,0,0.0176833022
108.125152,2.5375218138,2.5801556852,-0.0455918751,-0.0089260832,-0.0426064359,-0.0366657918,0.0909504856,-0.0095492661,-0.1144420683,0.0223955467,0.5378960990,1.1581196217,-0.0020602054,0.0007813430,0.1640820404,-0.294,0,0.0161444947
108.166796,2.5356149219,2.5801556852,-0.0459864746,-0.0080205363,-0.0445161112,-0.0379659383,0.0890956476,-0.0180037980,-0.2029087643,0.0204283453,0.5379218394,1.1580352675,-0.0020245009,0.0014541313,0.3053675667,-0.435,0,0.0148502905
108.208443,2.5336916439,2.5786217044,-0.0463732261,-0.0096396999,-0.0449004316,-0.0367335262,0.0872247963,-0.0203244280,-0.0556951214,0.0188328928,0.5379471051,1.1579514795,-0.0020109135,0.0016241973,0.3410814248,-0.471,0,0.0137130927
108.250144,2.5317498959,2.5770877236,-0.0467525260,-0.0110946002,-0.0453037270,-0.0356579259,0.0853371410,-0.0228706627,-0.0611096317,0.0174288408,0.5379721732,1.1578683785,-0.0019944239,0.0018104859,0.3802020475,-0.510,0,0.0127287537
108.291791,2.5297950643,2.5740197621,-0.0471233223,-0.0148347447,-0.0441791012,-0.0322885776,0.0834963451,-0.0194269887,0.0826481760,0.0162627862,0.5379970082,1.1577844027,-0.0020154194,0.0015257618,0.3204099833,-0.450,0,0.0117660673
108.333458,2.5278239855,2.5694178197,-0.0474862283,-0.0230611398,-0.0415229528,-0.0244250886,0.0817662221,-0.0076944093,0.2815819061,0.0151675508,0.5380220767,1.1576985256,-0.0020610491,0.0005997996,0.1259579235,-0.256,0,0.0107419894
108.375103,2.5258389833,2.5648158773,-0.0478408168,-0.0304529710,-0.0388832929,-0.0173878458,0.0801460849,0.0033279525,0.2645366830,0.0139658326,0.5380476838,1.1576123953,-0.0020671281,-0.0002572833,-0.0540294907,-0.076,0,0.0097869623
108.416786,2.5238376157,2.5602139350,-0.0481875179,-0.0370949044,-0.0362623032,-0.0110926135,0.0786351556,0.0137180510,0.2493623648,0.0128285978,0.5380733369,1.1575273543,-0.0020409838,-0.0010521958,-0.2209611254,0.091,0,0.0090016881
108.458476,2.5218215636,2.5556119926,-0.0485260232,-0.0430630168,-0.0336580692,-0.0054630064,0.0772327360,0.0235558353,0.2361068229,0.0118926175,0.5380986367,1.1574445071,-0.0019883330,-0.0017949902,-0.3769479510,0.247,0,0.0084633185
108.500143,2.5197927195,2.5525440310,-0.0488560206,-0.0484256671,-0.0326024690,-0.0004303535,0.0758742998,0.0291794846,0.1349675814,0.0112424402,0.5381232562,1.1573634232,-0.0019460138,-0.0022134134,-0.4648168046,0.335,0,0.0081176488
108.541777,2.5177519370,2.5464081079,-0.0491773929,-0.0532442790,-0.0284925176,0.0040668861,0.0746871116,0.0417659010,0.3020739936,0.0108870076,0.5381473252,1.1572875938,-0.0018199048,-0.0031603104,-0.6636651906,0.534,0,0.0082419063
108.583560,2.5156905570,2.5448741271,-0.0494914598,-0.0551412018,-0.0290140864,0.0056497420,0.0734781913,0.0404036961,-0.0326929159,0.0110777704,0.5381698109,1.1572111550,-0.0018345305,-0.0030615118,-0.6429174883,0.513,1,0.0083022500
108.625129,2.5136269127,2.5464081079,-0.0497954526,-0.0519799962,-0.0326214279,0.0021845436,0.0721189652,0.0264501564,-0.3348849532,0.0111183182,0.5381924541,1.1571292785,-0.0019650371,-0.0020048709,-0.4210228948,0.291,0,0.0079004550
108.666910,2.5115402043,2.5448741271,-0.0500924362,-0.0467066502,-0.0331903638,-0.0033857860,0.0707360333,0.0175766822,-0.2129633814,0.0105805670,0.5382166824,1.1570451385,-0.0020193595,-0.0013272515,-0.2787228114,0.149,0,0.0073445163
108.708546,2.5094485060,2.5433401463,-0.0503798132,-0.0419682827,-0.0337626453,-0.0084115305,0.0693292565,0.0092061966,-0.2008916536,0.0098375820,0.5382415527,1.1569597224,-0.0020499866,-0.0006915294,-0.1452211715,0.016,0,0.0067292095
108.750131,2.5073476633,2.5433401463,-0.0506582265,-0.0377106203,-0.0358765745,-0.0129476062,0.0678343992,-0.0024615598,-0.2800261534,0.0089959695,0.5382667715,1.1568738861,-0.0020600715,0.0001837952,0.0385969910,-0.168,0,0.0061306084
108.791773,2.5052325167,2.5433401463,-0.0509283581,-0.0338848957,-0.0380034800,-0.0170434624,0.0662509209,-0.0138449794,-0.2732020700,0.0081806093,0.5382920851,1.1567891539,-0.0020335717,0.0010277234,0.2158219042,-0.345,0,0.0056754965
108.833552,2.5030992489,2.5433401463,-0.0511906244,-0.0304472891,-0.0401473137,-0.0207433353,0.0645781161,-0.0249986831,-0.2676888905,0.0075601802,0.5383170444,1.1567069323,-0.0019733185,0.0018474081,0.3879556939,-0.518,0,0.0054705784
108.875098,2.5009672351,2.5418061655,-0.0514426782,-0.0273584261,-0.0407548407,-0.0240842522,0.0628799978,-0.0321791918,-0.1723322076,0.0072922116,0.5383412370,1.1566270838,-0.0019163645,0.0023735140,0.4984379296,-0.628,0,0.0054830294
108.916788,2.4988174752,2.5372042232,-0.0516867982,-0.0294486131,-0.0382962338,-0.0222381851,0.0612843213,-0.0267436349,0.1304533653,0.0073594391,0.5383647056,1.1565454440,-0.0019593547,0.0019736451,0.4144654759,-0.544,0,0.0053416463
108.958555,2.4966536939,2.5326022808,-0.0519224816,-0.0361924382,-0.0358373448,-0.0157300434,0.0597910986,-0.0165007599,0.2458290000,0.0072289824,0.5383886746,1.1564613088,-0.0020192463,0.0012166297,0.2554922297,-0.385,0,0.0049980033
109.000206,2.4944863499,2.5280003384,-0.0521486033,-0.0422521054,-0.0333841212,-0.0098964979,0.0584000936,-0.0068017010,0.2327774131,0.0068173970,0.5384133485,1.1563759201,-0.0020493283,0.0005000169,0.1050035545,-0.235,0,0.0045741417
109.041761,2.4923147861,2.5249323769,-0.0523653076,-0.0476970222,-0.0324709878,-0.0046682853,0.0570471358,-0.0013132344,0.1317231982,0.0062730544,0.5384383613,1.1562903156,-0.0020545081,0.0000961601,0.0201936119,-0.150,0,0.0041661049
109.083533,2.4901229910,2.5203304345,-0.0525741492,-0.0501567116,-0.0300532803,-0.0024174376,0.0557949158,0.0049145884,0.1494677469,0.0057515419,0.5384634082,1.1562048753,-0.0020505659,-0.0003585016,-0.0752853443,-0.054,0,0.0038057981
109.125143,2.4879311647,2.5172624729,-0.0527731837,-0.0547997099,-0.0291628742,0.0020265262,0.0545797960,0.0097593149,0.1162734372,0.0052808802,0.5384883782,1.1561198721,-0.0020400770,-0.0007094667,-0.1489879996,0.019,0,0.0035135980
109.166792,2.4857292440,2.5126605306,-0.0529633684,-0.0589716782,-0.0267500295,0.0060083098,0.0534652114,0.0179007390,0.1953941787,0.0049099790,0.5385131916,1.1560361681,-0.0020088965,-0.0012978031,-0.2725386543,0.143,0,0.0033621805
109.208455,2.4835188431,2.5095925690,-0.0531445456,-0.0602875590,-0.0258884242,0.0071430135,0.0523865271,0.0195603056,0.0398295970,0.0047174731,0.5385375979,1.1559528466,-0.0019997158,-0.0014161581,-0.2973931945,0.168,0,0.0032566489
109.250117,2.4813010795,2.5049906266,-0.0533166187,-0.0639027876,-0.0234931336,0.0105861689,0.0514076465,0.0273128894,0.1860620110,0.0046006711,0.5385618650,1.1558715937,-0.0019500694,-0.0019758129,-0.4149207150,0.285,0,0.0033483825
109.291781,2.4790762816,2.5019226650,-0.0534795621,-0.0671512530,-0.0226399854,0.0136716909,0.0504643138,0.0310941777,0.0907509209,0.0047518389,0.5385855031,1.1557916188,-0.0019193994,-0.0022519814,-0.4729161023,0.343,0,0.0035475233
109.333441,2.4768451150,2.4988547035,-0.0536333279,-0.0676373199,-0.0218016964,0.0140039920,0.0495559098,0.0321362307,0.0250092722,0.0050533883,0.5386087439,1.1557120611,-0.0019093825,-0.0023327716,-0.4898820265,0.360,0,0.0037648337
109.375110,2.4746071862,2.4942527611,-0.0537779413,-0.0680740755,-0.0194363404,0.0142961342,0.0487460623,0.0369052064,0.1144554151,0.0053942211,0.5386318383,1.1556344069,-0.0018637025,-0.0026858419,-0.5640268045,0.434,0,0.0041372154
109.416785,2.4723631597,2.4911847995,-0.0539133542,-0.0684665225,-0.0186111991,0.0145531683,0.0479705957,0.0380283452,0.0269553318,0.0059495926,0.5386543559,1.1555572941,-0.0018507074,-0.0027790724,-0.5836051941,0.454,0,0.0045228854
109.458455,2.4701139096,2.4881168380,-0.0540395135,-0.0688191559,-0.0177914037,0.0147796424,0.0472292872,0.0391564238,0.0270738876,0.0065279855,0.5386766930,1.1554807444,-0.0018371929,-0.0028738297,-0.6035042334,0.474,0,0.0049224938
109.500116,2.4678601258,2.4835148956,-0.0541563854,-0.0691360148,-0.0154422713,0.0149796294,0.0465858592,0.0440295365,0.1169547034,0.0071452875,0.5386988436,1.1554065795,-0.0017799558,-0.0032462593,-0.6817144459,0.552,0,0.0055047302
109.541798,2.4656005176,2.4835148956,-0.0542640329,-0.0669878853,-0.0177084820,0.0127238525,0.0458480058,0.0353485024,-0.2083448191,0.0079807696,0.5387202819,1.1553285612,-0.0018724397,-0.0026222280,-0.5506678735,0.421,0,0.0056707509
109.583434,2.4633390969,2.4850488764,-0.0543622732,-0.0601919961,-0.0215247716,0.0058297229,0.0449511403,0.0181220533,-0.4134347782,0.0081836959,0.5387428107,1.1552452951,-0.0019983857,-0.0013463703,-0.2827377674,0.153,0,0.0053359999
109.625132,2.4610704165,2.4865828572,-0.0544513375,-0.0516527034,-0.0253536793,-0.0027986341,0.0438947370,-0.0010937267,-0.4611787195,0.0076606517,0.5387668283,1.1551601855,-0.0020426302,0.0000809534,0.0170002093,-0.147,0,0.0048596231
109.666768,2.4588015658,2.4881168380,-0.0545309473,-0.0439797178,-0.0291800948,-0.0105512295,0.0426788997,-0.0196528025,-0.4454178179,0.0069414383,0.5387913492,1.1550773059,-0.0019891121,0.0014470743,0.3038855966,-0.434,0,0.0046256291
109.708451,2.4565270585,2.4881168380,-0.0546013003,-0.0370851531,-0.0314757934,-0.0175161472,0.0413674083,-0.0339224996,-0.3424727321,0.0065892184,0.5388152001,1.1549987991,-0.0018841635,0.0024914527,0.5232050629,-0.653,0,0.0048076655
109.750196,2.4542464319,2.4881168380,-0.0546623738,-0.0333228819,-0.0337679838,-0.0213394920,0.0399604090,-0.0451770612,-0.2701094784,0.0068367690,0.5388377675,1.1549254040,-0.0017614820,0.0033242140,0.6980849307,-0.828,-1,0.0054323698
109.791772,2.4519726623,2.4865828572,-0.0547138567,-0.0299422913,-0.0345181634,-0.0247715654,0.0385221522,-0.0524209478,-0.1738532783,0.0077302646,0.5388588435,1.1548561662,-0.0016617071,0.0038826228,0.8153507811,-0.945,0,0.0063674348
109.833434,2.4496922898,2.4819809148,-0.0547560818,-0.0317703465,-0.0321909747,-0.0229857353,0.0371808616,-0.0469988857,0.1301294916,0.0091212638,0.5388787061,1.1547839997,-0.0017319968,0.0035163887,0.7384416295,-0.868,0,0.0069477711
109.875111,2.4474095063,2.4789129532,-0.0547889375,-0.0358457896,-0.0313932702,-0.0189431479,0.0358728086,-0.0429069148,0.0982073016,0.0100025610,0.5388993887,1.1547098042,-0.0017806902,0.0032307344,0.6784542193,-0.808,0,0.0072895658
109.916880,2.4451204812,2.4758449916,-0.0548124424,-0.0395077809,-0.0306030782,-0.0153046615,0.0345976804,-0.0391904327,0.0891955692,0.0105453901,0.5389206313,1.1546338999,-0.0018217036,0.0029624780,0.6221203755,-0.752,0,0.0074451054
109.958552,2.4428359833,2.4712430493,-0.0548264873,-0.0427982649,-0.0282755199,-0.0120282224,0.0334195337,-0.0320466699,0.1714503091,0.0108441945,0.5389423406,1.1545550676,-0.0018919758,0.0024277259,0.5098224458,-0.639,0,0.0073229868
110.000116,2.4405570544,2.4697090685,-0.0548311355,-0.0457549309,-0.0290113804,-0.0090762047,0.0322107262,-0.0325486682,-0.0120479609,0.0106919233,0.5389648633,1.1544764532,-0.0018867460,0.0024631871,0.5172692932,-0.647,0,0.0072302884
110.041789,2.4382721728,2.4651071261,-0.0548264105,-0.0484116445,-0.0266861539,-0.0064147660,0.0310988031,-0.0259319969,0.1588001115,0.0106262915,0.5389872992,1.1543956077,-0.0019402913,0.0019616213,0.4119404766,-0.542,0,0.0069429905
110.083469,2.4359872768,2.4620391646,-0.0548122852,-0.0507988358,-0.0258957509,-0.0040134495,0.0300198135,-0.0231754108,0.0661580670,0.0102483701,0.5390103464,1.1543139978,-0.0019586385,0.0017484539,0.3671753183,-0.497,0,0.0066103454
110.125131,2.4337041293,2.4589712030,-0.0547887741,-0.0505110044,-0.0251118215,-0.0042777697,0.0289734876,-0.0230537494,0.0029198736,0.0097921945,0.5390335853,1.1542323809,-0.0019588057,0.0017336814,0.3640731025,-0.494,0,0.0063054379
110.166767,2.4314235664,2.4574372222,-0.0547559005,-0.0478195302,-0.0258666763,-0.0069363703,0.0278957094,-0.0290265962,-0.1433483241,0.0093475738,0.5390567999,1.1541525925,-0.0019149201,0.0021759868,0.4569572257,-0.587,0,0.0061955297
110.208614,2.4291330794,2.4559032414,-0.0547134215,-0.0454011047,-0.0266306158,-0.0093123168,0.0267861004,-0.0347832893,-0.1381606327,0.0091922598,0.5390794689,1.1540749600,-0.0018631806,0.0026047362,0.5469946100,-0.677,0,0.0062938173
110.250118,2.4268633016,2.4543692606,-0.0546619503,-0.0432280274,-0.0273730920,-0.0114339229,0.0256455549,-0.0402783040,-0.1318803542,0.0093466111,0.5391015012,1.1539997594,-0.0018048135,0.0030197037,0.6341377666,-0.764,0,0.0066064383
110.291781,2.4245871634,2.4497673183,-0.0546009352,-0.0437082509,-0.0250458119,-0.0108926843,0.0246019795,-0.0356805079,0.1103471057,0.0098694094,0.5391228207,1.1539225960,-0.0018519212,0.0026851648,0.5638846144,-0.694,0,0.0067067940
110.333492,2.4223110982,2.4482333375,-0.0545304783,-0.0465725993,-0.0257790923,-0.0079578790,0.0235278506,-0.0360035429,-0.0077528400,0.0100428977,0.5391446734,1.1538456107,-0.0018476485,0.0027129525,0.5697200275,-0.699,0,0.0068123999
110.375109,2.4200433481,2.4451653759,-0.0544508503,-0.0467135176,-0.0249784477,-0.0077373327,0.0224870820,-0.0353494611,0.0156979645,0.0102388402,0.5391664522,1.1537683977,-0.0018531129,0.0026675080,0.5601766812,-0.690,0,0.0068856961
110.416773,2.4177765576,2.4420974143,-0.0543618094,-0.0468401398,-0.0241768874,-0.0075216696,0.0214797116,-0.0346509583,0.0167640674,0.0103872136,0.5391882720,1.1536909409,-0.0018589622,0.0026176762,0.5497119972,-0.679,0,0.0069281633
110.458456,2.4155125736,2.4390294527,-0.0542634054,-0.0469539163,-0.0233725601,-0.0073094891,0.0205058550,-0.0339020728,0.0179732519,0.0104897334,0.5392101369,1.1536132234,-0.0018652187,0.0025630802,0.5382468493,-0.668,0,0.0069410173
110.500095,2.4132553285,2.4390294527,-0.0541558175,-0.0470561501,-0.0256294910,-0.0070996674,0.0194379595,-0.0405611860,-0.1598187178,0.0105033371,0.5392320517,1.1535384380,-0.0017948508,0.0030669478,0.6440590324,-0.774,0,0.0072249598
110.541776,2.4110004876,2.4359614912,-0.0540388403,-0.0447151692,-0.0248235657,-0.0093236711,0.0184036443,-0.0423300018,-0.0424515797,0.0109658529,0.5392531171,1.1534645767,-0.0017726723,0.0032113757,0.6743888995,-0.804,0,0.0075670807
110.583443,2.4087513954,2.4328935296,-0.0539126373,-0.0450445230,-0.0240036840,-0.0088681144,0.0174034908,-0.0413378936,0.0238105978,0.0115283149,0.5392739007,1.1533903013,-0.0017826086,0.0031487687,0.6612414284,-0.791,0,0.0078363924
110.625213,2.4065022880,2.4298255680,-0.0537768543,-0.0453404639,-0.0231839202,-0.0084363905,0.0164374941,-0.0403216994,0.0243886615,0.0119832537,0.5392947789,1.1533156011,-0.0017928051,0.0030813754,0.6470888267,-0.777,0,0.0080390670
110.666908,2.4042630363,2.4282915872,-0.0536320780,-0.0456063818,-0.0238883737,-0.0080256962,0.0154421452,-0.0429891915,-0.0640198107,0.0123130298,0.5393157547,1.1532422713,-0.0017599154,0.0032929981,0.6915295963,-0.821,0,0.0083487370
110.708450,2.4020382398,2.4252236256,-0.0534786845,-0.0458453224,-0.0230444742,-0.0076333621,0.0144819588,-0.0419468465,0.0250162796,0.0128350362,0.5393363242,1.1531684881,-0.0017707965,0.0032250860,0.6772680521,-0.807,0,0.0085851145
110.750211,2.3998082783,2.4221556641,-0.0533152981,-0.0460600226,-0.0222058143,-0.0072552755,0.0135567165,-0.0408818872,0.0255590241,0.0132474026,0.5393569995,1.1530942422,-0.0017819022,0.0031524196,0.6620081242,-0.792,0,0.0087545597
110.791790,2.3975950254,2.4190877025,-0.0531435085,-0.0462529416,-0.0213505126,-0.0068905669,0.0126671118,-0.0397404801,0.0273937706,0.0135588321,0.5393777828,1.1530195012,-0.0017937821,0.0030711989,0.6449517625,-0.775,0,0.0088605467
110.833437,2.3953855065,2.4175537217,-0.0529623484,-0.0464262890,-0.0220255180,-0.0065360594,0.0117493819,-0.0422846672,-0.0610604911,0.0137447897,0.5393986827,1.1529460529,-0.0017627593,0.0032721851,0.6871588797,-0.817,0,0.0090760744
110.875194,2.3931779006,2.4160197409,-0.0527716064,-0.0465820504,-0.0226986643,-0.0061895559,0.0108036042,-0.0448720200,-0.0620964672,0.0141015376,0.5394191997,1.1528740149,-0.0017289128,0.0034811737,0.7310464753,-0.861,0,0.0094012226
110.916909,2.3909806622,2.4129517793,-0.0525719889,-0.0467220100,-0.0218275110,-0.0058499790,0.0098941246,-0.0437461297,0.0270213664,0.0146607217,0.5394393021,1.1528014553,-0.0017414311,0.0034071494,0.7155013705,-0.845,0,0.0096449816
110.958460,2.3888005094,2.4098838178,-0.0523641787,-0.0468477706,-0.0209393156,-0.0055164081,0.0090216531,-0.0425335346,0.0291022841,0.0150963087,0.5394595293,1.1527283310,-0.0017549817,0.0033228257,0.6977934004,-0.827,0,0.0098114581
111.000133,2.3866228402,2.4098838178,-0.0521467989,-0.0445279297,-0.0231241152,-0.0076188692,0.0080581483,-0.0511862545,-0.2076652784,0.0153386767,0.5394798930,1.1526601586,-0.0016361380,0.0040056414,0.8411847043,-0.971,-1,0.0104223936
111.041795,2.3844550181,2.4098838178,-0.0519205456,-0.0400105923,-0.0253058219,-0.0119099532,0.0070037391,-0.0621485255,-0.2630945036,0.0162643770,0.5394988586,1.1525996744,-0.0014516203,0.0048947159,1.0278903369,-1.158,-1,0.0116803797
111.083434,2.3822979310,2.4098838178,-0.0516855232,-0.0359515367,-0.0274753850,-0.0157339865,0.0058589314,-0.0727424567,-0.2542543488,0.0181969518,0.5395156701,1.1525483353,-0.0012321397,0.0058051003,1.2190710618,-1.349,-1,0.0136310418
111.125129,2.3801479595,2.4098838178,-0.0514413254,-0.0323042703,-0.0296365669,-0.0191370550,0.0046240744,-0.0830225803,-0.2467229665,0.0212029041,0.5395299284,1.1525077511,-0.0009740210,0.0067603110,1.4196653152,-1.549,-1,0.0163075621
111.166783,2.3780104470,2.4098838178,-0.0511885537,-0.0290270174,-0.0317841525,-0.0221615363,0.0032997347,-0.0930180843,-0.2398920957,0.0253296253,0.5395411924,1.1524797377,-0.0006723201,0.0077814850,1.6341118416,-1.764,-1,0.0197321260
111.208457,2.3758826757,2.4098838178,-0.0509268948,-0.0260822402,-0.0339209749,-0.0248446546,0.0018863608,-0.1027722910,-0.2341009628,0.0306076488,0.5395489637,1.1524663975,-0.0003201664,0.0088902730,1.8669573210,-1.997,-2,0.0239202027
