t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,u_aux,u_robust,u_fric,tail_activation,max_control_eff,current_from_u_raw,goal_current_raw,slew_boost,max_current_slew_eff_raw_s,present_current_raw,psi_hat_norm
24.875104,2.6195639665,2.6169712241,0.0021508685,0.0061231546,0.0025657093,-0.0039722861,0.0920573061,0.1221939287,-0.0730596143,0.0914363576,0.5303601028,0.9653963134,0.0019544859,-0.0134063275,0.0001850383,0.0000000000,0.0000181623,0.0000000000,0.0644638019,-2.8153287815,2.686,1.000000,10.2827248300,4,0.0732372024
24.916791,2.6196386715,2.6154372433,0.0014331691,0.0054209695,0.0041774951,-0.0039878004,0.0922313684,0.1260909118,0.0935275936,0.0919763517,0.5303871846,0.9654863940,0.0021619361,-0.0138773394,0.0001857610,0.0000000000,0.0000121019,0.0000000000,0.0644638019,-2.9142412840,2.785,1.000000,10.2827248300,3,0.0739439373
24.958460,2.6196834389,2.6154372433,0.0007155423,0.0047993089,0.0042250071,-0.0040837666,0.0924074103,0.1263336236,0.0058250839,0.0928591906,0.5304171211,0.9655775200,0.0021870227,-0.0139700790,0.0001902314,0.0000000000,0.0000060422,0.0000000000,0.0644638019,-2.9337165911,2.804,1.000000,10.2827248300,3,0.0746150761
25.000087,2.6196983010,2.6154372433,-0.0000015041,0.0042489385,0.0042422991,-0.0042504426,0.0925841728,0.1264374749,0.0024924310,0.0936943353,0.5304473837,0.9656693575,0.0022041008,-0.0140444327,0.0001979955,0.0000000000,-0.0000000127,0.0000000000,0.0644638019,-2.9493308665,2.820,1.000000,10.2827248300,2,0.0752375982
25.041761,2.6196832808,2.6169712241,-0.0007193375,0.0037616829,0.0026954493,-0.0044810204,0.0926964832,0.1228170943,-0.0868891335,0.0942656379,0.5304778611,0.9657536072,0.0020219911,-0.0136863548,0.0002087364,0.0000000000,-0.0000060742,0.0000000000,0.0644638019,-2.8741345134,2.744,1.000000,10.2827248300,4,0.0753774989
25.083450,2.6196383254,2.6169712241,-0.0014373215,0.0033303043,0.0026523983,-0.0047676258,0.0928069998,0.1225764840,-0.0057746467,0.0944294700,0.5305058013,0.9658373754,0.0020104388,-0.0136769894,0.0002220871,0.0000000000,-0.0000121370,0.0000000000,0.0644638019,-2.8721677667,2.743,1.000000,10.2827248300,2,0.0754771899
25.125096,2.6195635353,2.6169712241,-0.0021543166,0.0029483950,0.0025792943,-0.0051027115,0.0929144704,0.1222147026,-0.0086827543,0.0945406481,0.5305335637,0.9659203705,0.0019918825,-0.0136506340,0.0002376962,0.0000000000,-0.0000181914,0.0000000000,0.0644638019,-2.8666331372,2.737,1.000000,10.2827248300,1,0.0755266793
25.166795,2.6194587409,2.6169712241,-0.0028718505,0.0026102818,0.0024759926,-0.0054821323,0.0930176367,0.1217339202,-0.0115387773,0.0945868089,0.5305610522,0.9660023003,0.0019663151,-0.0136067490,0.0002553705,0.0000000000,-0.0000242504,0.0000000000,0.0644638019,-2.8574172919,2.728,1.000000,10.2827248300,3,0.0755172471
25.208441,2.6193242282,2.6154372433,-0.0035879703,0.0023109425,0.0038767823,-0.0058989128,0.0931791693,0.1247308618,0.0719265986,0.0947580304,0.5305881704,0.9660907479,0.0021227411,-0.0139592235,0.0002747851,0.0000000000,-0.0000302974,0.0000000000,0.0644638019,-2.9314369449,2.802,1.000000,10.2827248300,3,0.0758584079
25.250128,2.6191597223,2.6169712241,-0.0043042042,0.0020459305,0.0021794656,-0.0063501347,0.0932699804,0.1205177287,-0.1011151957,0.0949634125,0.5306174265,0.9661701878,0.0019065584,-0.0135086591,0.0002958041,0.0000000000,-0.0000363453,0.0000000000,0.0644638019,-2.8368184183,2.707,1.000000,10.2827248300,1,0.0756825778
25.291820,2.6189653554,2.6154372433,-0.0050197609,0.0018113093,0.0035201153,-0.0068310702,0.0934166519,0.1232935964,0.0666208263,0.0949234033,0.5306436860,0.9662554798,0.0020470077,-0.0138230717,0.0003182072,0.0000000000,-0.0000423875,0.0000000000,0.0644638019,-2.9028450555,2.773,1.000000,10.2827248300,4,0.0758433923
25.333551,2.6187409464,2.6154372433,-0.0057351348,0.0016035937,0.0032966233,-0.0073387285,0.0935540112,0.1224544682,-0.0201390764,0.0951009473,0.5306718619,0.9663390047,0.0020045984,-0.0137475860,0.0003418551,0.0000000000,-0.0000484281,0.0000000000,0.0644638019,-2.8869930539,2.757,1.000000,10.2827248300,1,0.0758941373
25.375116,2.6184877735,2.6169712241,-0.0064466864,0.0014196984,0.0015102816,-0.0078663848,0.0936169396,0.1179249253,-0.1087090304,0.0949371837,0.5306994359,0.9664128042,0.0017711861,-0.0132373045,0.0003664345,0.0000000000,-0.0000544364,0.0000000000,0.0644638019,-2.7798339414,2.650,1.000000,10.2827248300,4,0.0754292337
25.416790,2.6182042618,2.6169712241,-0.0071590130,0.0012568916,0.0012274887,-0.0084159046,0.0936680849,0.1167956914,-0.0271016145,0.0943303815,0.5307237843,0.9664838733,0.0017056600,-0.0130800675,0.0003920325,0.0000000000,-0.0000604512,0.0000000000,0.0644638019,-2.7468141692,2.617,1.000000,10.2827248300,3,0.0748837809
25.458444,2.6178912602,2.6154372433,-0.0078697422,0.0011127550,0.0024491041,-0.0089824972,0.0937701309,0.1191554372,0.0566339001,0.0938214622,0.5307472187,0.9665594574,0.0018140185,-0.0133175194,0.0004184257,0.0000000000,-0.0000664524,0.0000000000,0.0644638019,-2.7966790780,2.667,1.000000,10.2827248300,2,0.0746519721
25.500204,2.6175477608,2.6169712241,-0.0085809505,0.0009851476,0.0005721874,-0.0095660981,0.0937939721,0.1143117885,-0.1162475685,0.0933034390,0.5307721275,0.9666248264,0.0015688544,-0.0127540373,0.0004456111,0.0000000000,-0.0000724577,0.0000000000,0.0644638019,-2.6783478394,2.549,1.000000,10.2827248300,3,0.0739117123
25.541771,2.6171763863,2.6169712241,-0.0092874016,0.0008721738,0.0002013116,-0.0101595755,0.0938023601,0.1128813377,-0.0343308199,0.0923503056,0.5307936580,0.9666868067,0.0014875285,-0.0125447096,0.0004732567,0.0000000000,-0.0000784227,0.0000000000,0.0644638019,-2.6343890261,2.505,1.000000,10.2827248300,1,0.0730883185
25.583522,2.6167738449,2.6169712241,-0.0099953776,0.0007721555,-0.0002007883,-0.0107675331,0.0937939939,0.1113431243,-0.0369171210,0.0912928207,0.5308140623,0.9667452012,0.0014014687,-0.0123187844,0.0005015768,0.0000000000,-0.0000844006,0.0000000000,0.0644638019,-2.5869447166,2.457,1.000000,10.2827248300,2,0.0721802082
25.625119,2.6163434244,2.6169712241,-0.0106990382,0.0006836070,-0.0006308178,-0.0113826452,0.0937677098,0.1097104858,-0.0391833241,0.0901294532,0.5308332770,0.9667998528,0.0013116384,-0.0120780156,0.0005302301,0.0000000000,-0.0000903419,0.0000000000,0.0644638019,-2.5363832706,2.407,1.000000,10.2827248300,1,0.0711877515
25.666777,2.6158830815,2.6154372433,-0.0114018910,0.0006052130,0.0004431662,-0.0120071040,0.0937861751,0.1115656117,0.0445230220,0.0890509059,0.5308512522,0.9668574221,0.0013816616,-0.0122231891,0.0005593189,0.0000000000,-0.0000962763,0.0000000000,0.0644638019,-2.5668697153,2.437,1.000000,10.2827248300,1,0.0704804291
25.708439,2.6153934404,2.6154372433,-0.0121028732,0.0005358090,-0.0000461685,-0.0126386822,0.0937842514,0.1098127517,-0.0420686401,0.0881349472,0.5308701786,0.9669111744,0.0012900554,-0.0119856046,0.0005887393,0.0000000000,-0.0001021949,0.0000000000,0.0644638019,-2.5169769668,2.387,1.000000,10.2827248300,1,0.0696580578
25.750109,2.6148745495,2.6154372433,-0.0128018971,0.0004743640,-0.0005647881,-0.0132762611,0.0937607185,0.1079586977,-0.0444972958,0.0870751266,0.5308878425,0.9669609397,0.0011943677,-0.0117305159,0.0006184392,0.0000000000,-0.0001080969,0.0000000000,0.0644638019,-2.4634083492,2.334,1.000000,10.2827248300,2,0.0687238694
25.791827,2.6143259235,2.6169712241,-0.0134995341,0.0004199654,-0.0026471547,-0.0139194994,0.0936504204,0.1024103978,-0.1331591973,0.0856915791,0.5309041896,0.9670001986,0.0009422136,-0.0110642133,0.0006484027,0.0000000000,-0.0001139871,0.0000000000,0.0644638019,-2.3234847941,2.194,1.000000,10.2827248300,1,0.0673311909
25.833442,2.6137496925,2.6154372433,-0.0141931515,0.0003718050,-0.0016891923,-0.0145649565,0.0935800374,0.1038631584,0.0348662531,0.0841051530,0.5309170810,0.9670412278,0.0009847002,-0.0111381956,0.0006784696,0.0000000000,-0.0001198432,0.0000000000,0.0644638019,-2.3390210784,2.209,1.000000,10.2827248300,2,0.0662074850
25.875193,2.6131426306,2.6169712241,-0.0148865882,0.0003291675,-0.0038300468,-0.0152157557,0.0934204521,0.0981091682,-0.1380957656,0.0824921521,0.5309305494,0.9670719017,0.0007361728,-0.0104498807,0.0007087854,0.0000000000,-0.0001256978,0.0000000000,0.0644638019,-2.1944749370,2.065,1.000000,10.2827248300,1,0.0646458111
25.916804,2.6125088570,2.6154372433,-0.0155751448,0.0002914196,-0.0029296729,-0.0158665644,0.0932983824,0.0993573680,0.0299567969,0.0806898179,0.5309406157,0.9671038452,0.0007666444,-0.0104921639,0.0007391015,0.0000000000,-0.0001315110,0.0000000000,0.0644638019,-2.2033544176,2.074,1.000000,10.2827248300,1,0.0633432623
25.958481,2.6118454010,2.6154372433,-0.0162621388,0.0002580004,-0.0035929814,-0.0165201392,0.0931486749,0.0969916306,-0.0567776973,0.0790328524,0.5309510961,0.9671313124,0.0006592143,-0.0101661422,0.0007695466,0.0000000000,-0.0001373110,0.0000000000,0.0644638019,-2.1348898699,2.005,1.000000,10.2827248300,3,0.0619448439
26.000107,2.6111542426,2.6154372433,-0.0169455018,0.0002284137,-0.0042840091,-0.0171739155,0.0929701745,0.0945246908,-0.0592065565,0.0772572244,0.5309601058,0.9671542630,0.0005508143,-0.0098278816,0.0008000010,0.0000000000,-0.0001430802,0.0000000000,0.0644638019,-2.0638551411,1.934,1.000000,10.2827248300,2,0.0604556707
26.041790,2.6104336956,2.6154372433,-0.0176268952,0.0002022199,-0.0050044405,-0.0178291151,0.0927616561,0.0919498744,-0.0617955941,0.0753694095,0.5309676324,0.9671726698,0.0004417622,-0.0094777897,0.0008305217,0.0000000000,-0.0001488326,0.0000000000,0.0644638019,-1.9903358343,1.861,1.000000,10.2827248300,2,0.0588805265
26.083459,2.6096850552,2.6154372433,-0.0183050473,0.0001790299,-0.0057529786,-0.0184840772,0.0925219487,0.0892702774,-0.0643103285,0.0733756114,0.5309736679,0.9671865336,0.0003327326,-0.0091172474,0.0008610314,0.0000000000,-0.0001545576,0.0000000000,0.0644638019,-1.9146219627,1.785,1.000000,10.2827248300,3,0.0572247839
26.125118,2.6089084086,2.6154372433,-0.0189799034,0.0001584993,-0.0065295345,-0.0191384027,0.0922498848,0.0864849761,-0.0668472300,0.0712826936,0.5309782133,0.9671958774,0.0002242490,-0.0087472658,0.0008915114,0.0000000000,-0.0001602547,0.0000000000,0.0644638019,-1.8369258207,1.707,1.000000,10.2827248300,3,0.0554940320
26.166781,2.6081036449,2.6154372433,-0.0196515660,0.0001403231,-0.0073342179,-0.0197918891,0.0919442923,0.0835923911,-0.0694220394,0.0690977693,0.5309812764,0.9672007444,0.0001168087,-0.0083688016,0.0009219523,0.0000000000,-0.0001659247,0.0000000000,0.0644638019,-1.7574483425,1.628,1.000000,10.2827248300,3,0.0536940451
26.208460,2.6072706559,2.6169712241,-0.0203201073,0.0001242313,-0.0097011167,-0.0204443385,0.0915400791,0.0770002656,-0.1582110117,0.0666825546,0.5309828718,0.9671968589,-0.0000932508,-0.0076288381,0.0009523449,0.0000000000,-0.0001715682,0.0000000000,0.0644638019,-1.6020559909,1.472,1.000000,10.2827248300,1,0.0515691214
26.250124,2.6064101809,2.6154372433,-0.0209849332,0.0001099848,-0.0090275480,-0.0210949180,0.0911639313,0.0773981203,0.0095485119,0.0641568675,0.5309815981,0.9671928130,-0.0000971023,-0.0075691652,0.0009826504,0.0000000000,-0.0001771803,0.0000000000,0.0644638019,-1.5895246858,1.460,1.000000,10.2827248300,0,0.0496666440
26.291807,2.6055216634,2.6169712241,-0.0216464694,0.0000973721,-0.0114499906,-0.0217438414,0.0906868484,0.0705873049,-0.1634595708,0.0616280856,0.5309802718,0.9671806916,-0.0002909126,-0.0068294788,0.0010128788,0.0000000000,-0.0001827644,0.0000000000,0.0644638019,-1.4341905518,1.305,1.000000,10.2827248300,0,0.0474728057
26.333458,2.6046063523,2.6169712241,-0.0223037968,0.0000862057,-0.0123652524,-0.0223900025,0.0901716295,0.0671752900,-0.0818883559,0.0588806564,0.5309762980,0.9671645902,-0.0003864353,-0.0064156977,0.0010429785,0.0000000000,-0.0001883129,0.0000000000,0.0644638019,-1.3472965151,1.218,1.000000,10.2827248300,1,0.0452623247
26.375125,2.6036634015,2.6154372433,-0.0229575370,0.0000763199,-0.0117741788,-0.0230338569,0.0896810387,0.0672417073,0.0015940144,0.0562382578,0.5309710188,0.9671480687,-0.0003965152,-0.0063329683,0.0010729707,0.0000000000,-0.0001938310,0.0000000000,0.0644638019,-1.3299233469,1.200,1.000000,10.2827248300,1,0.0432570703
26.416795,2.6026931962,2.6154372433,-0.0236074076,0.0000675678,-0.0127443454,-0.0236749754,0.0891500243,0.0636885644,-0.0852754288,0.0537227217,0.5309656011,0.9671278023,-0.0004863947,-0.0059289275,0.0011028355,0.0000000000,-0.0001993163,0.0000000000,0.0644638019,-1.2450747759,1.115,1.000000,10.2827248300,1,0.0412202667
26.458448,2.6016964257,2.6154372433,-0.0242529578,0.0000598193,-0.0137410818,-0.0243127771,0.0885774793,0.0600237195,-0.0879562770,0.0511700354,0.5309589545,0.9671039680,-0.0005720214,-0.0055232539,0.0011325458,0.0000000000,-0.0002047650,0.0000000000,0.0644638019,-1.1598833216,1.030,1.000000,10.2827248300,0,0.0391602491
26.500135,2.6006719800,2.6169712241,-0.0248948929,0.0000529594,-0.0162994779,-0.0249478523,0.0878983344,0.0526518670,-0.1769244611,0.0484830219,0.5309511364,0.9670740669,-0.0007176284,-0.0048002926,0.0011621291,0.0000000000,-0.0002101831,0.0000000000,0.0644638019,-1.0080614447,0.878,1.000000,10.2827248300,0,0.0369064558
26.541891,2.5996191198,2.6169712241,-0.0255335984,0.0000468862,-0.0173523113,-0.0255804846,0.0871753214,0.0486673057,-0.0956294702,0.0456718757,0.5309413262,0.9670411502,-0.0007899998,-0.0043855983,0.0011915986,0.0000000000,-0.0002155738,0.0000000000,0.0644638019,-0.9209756505,0.791,1.000000,10.2827248300,0,0.0346720739
26.583513,2.5985431997,2.6169712241,-0.0261658746,0.0000415094,-0.0184282077,-0.0262073840,0.0864074794,0.0445771658,-0.0981633583,0.0428871319,0.5309305239,0.9670054648,-0.0008564504,-0.0039744885,0.0012208010,0.0000000000,-0.0002209101,0.0000000000,0.0644638019,-0.8346425842,0.705,1.000000,10.2827248300,0,0.0324655641
26.625108,2.5974417621,2.6169712241,-0.0267932810,0.0000367492,-0.0195296243,-0.0268300302,0.0855937450,0.0403729600,-0.1009009390,0.0401391716,0.5309188099,0.9669672611,-0.0009168876,-0.0035667954,0.0012498053,0.0000000000,-0.0002262051,0.0000000000,0.0644638019,-0.7490270444,0.619,1.000000,10.2827248300,0,0.0302954735
26.666774,2.5963123700,2.6154372433,-0.0274171745,0.0000325349,-0.0191250170,-0.0274497095,0.0847968693,0.0396369815,-0.0176634840,0.0375224574,0.5309062656,0.9669285343,-0.0009294432,-0.0034560211,0.0012786714,0.0000000000,-0.0002314704,0.0000000000,0.0644638019,-0.7257644256,0.596,1.000000,10.2827248300,0,0.0282941745
26.708437,2.5951571782,2.6169712241,-0.0280363185,0.0000288039,-0.0218141731,-0.0280651224,0.0838879455,0.0316855595,-0.1908341276,0.0349481808,0.5308935457,0.9668861099,-0.0010181854,-0.0027710161,0.0013073388,0.0000000000,-0.0002366954,0.0000000000,0.0644638019,-0.5819133743,0.452,1.000000,10.2827248300,0,0.0262153751
26.750110,2.5939759984,2.6154372433,-0.0286508093,0.0000255008,-0.0214613576,-0.0286763101,0.0829937222,0.0307124473,-0.0233546926,0.0324377997,0.5308796069,0.9668432396,-0.0010288875,-0.0026573735,0.0013358094,0.0000000000,-0.0002418810,0.0000000000,0.0644638019,-0.5580484415,0.428,1.000000,10.2827248300,0,0.0242959085
26.791812,2.5927684719,2.6154372433,-0.0292608082,0.0000225764,-0.0226688712,-0.0292833846,0.0820491859,0.0261103117,-0.1104512549,0.0300477492,0.5308655168,0.9667987214,-0.0010684362,-0.0022673862,0.0013640883,0.0000000000,-0.0002470286,0.0000000000,0.0644638019,-0.4761511052,0.346,1.000000,10.2827248300,0,0.0224303260
26.833424,2.5915382973,2.6139032626,-0.0298644858,0.0000199874,-0.0223650535,-0.0298844732,0.0811173087,0.0249860684,-0.0269818406,0.0277892511,0.5308508801,0.9667538312,-0.0010773653,-0.0021554791,0.0013920884,0.0000000000,-0.0002521227,0.0000000000,0.0644638019,-0.4526506165,0.323,1.000000,10.2827248300,0,0.0207061972
26.875197,2.5902781913,2.6139032626,-0.0304653715,0.0000176953,-0.0236251494,-0.0304830668,0.0801329275,0.0202201252,-0.1143826352,0.0256398779,0.5308361160,0.9667076521,-0.0011082999,-0.0017743824,0.0014199723,0.0000000000,-0.0002571931,0.0000000000,0.0644638019,-0.3726202985,0.243,1.000000,10.2827248300,0,0.0190391288
26.916865,2.5889963761,2.6123692818,-0.0310595101,0.0000156661,-0.0233729748,-0.0310751762,0.0791590535,0.0189319081,-0.0309172112,0.0236166872,0.5308209225,0.9666611825,-0.0011152685,-0.0016623635,0.0014475541,0.0000000000,-0.0002622064,0.0000000000,0.0644638019,-0.3490963301,0.219,1.000000,10.2827248300,0,0.0174986771
26.958441,2.5876928103,2.6108353010,-0.0316470397,0.0000138695,-0.0231425519,-0.0316609093,0.0781947805,0.0176128829,-0.0316566051,0.0217434744,0.5308056279,0.9666144461,-0.0011216743,-0.0015522188,0.0014748389,0.0000000000,-0.0002671638,0.0000000000,0.0644638019,-0.3259659521,0.196,1.000000,10.2827248300,0,0.0160744514
27.000121,2.5863615911,2.6108353010,-0.0322306137,-0.0027377703,-0.0244616229,-0.0294928434,0.0771755462,0.0154332182,-0.0523119527,0.0199807932,0.5307902398,0.9665673170,-0.0011310983,-0.0013836398,0.0013738454,0.0000000000,-0.0002720877,0.0000000000,0.0644638019,-0.2905643669,0.161,1.000000,10.2827248300,0,0.0147450647
27.041867,2.5850039859,2.6108353010,-0.0328095777,-0.0024238110,-0.0258206142,-0.0303857667,0.0760996873,0.0100272975,-0.1297420955,0.0183162772,0.5307747168,0.9665194404,-0.0011490378,-0.0009902921,0.0014154398,0.0000000000,-0.0002769726,0.0000000000,0.0644638019,-0.2079613415,0.078,1.000000,10.2827248300,0,0.0134723335
27.083575,2.5836236022,2.6093013202,-0.0333823772,-0.0021458556,-0.0256682443,-0.0312365216,0.0750301771,0.0081272739,-0.0456005671,0.0167624971,0.5307589417,0.9664714052,-0.0011528452,-0.0008532418,0.0014550700,0.0000000000,-0.0002818053,0.0000000000,0.0644638019,-0.1791807714,0.050,1.000000,10.2827248300,0,0.0122978578
27.125128,2.5822246861,2.6077673394,-0.0339473581,-0.0018997753,-0.0255342660,-0.0320475828,0.0739662494,0.0062321902,-0.0454820092,0.0153260890,0.5307431084,0.9664232559,-0.0011555845,-0.0007199989,0.0014928511,0.0000000000,-0.0002865719,0.0000000000,0.0644638019,-0.1511997753,0.022,1.000000,10.2827248300,0,0.0112161005
27.166830,2.5807973097,2.6062333586,-0.0345085335,-0.0044319640,-0.0254164823,-0.0300765694,0.0729072293,0.0070885685,0.0205530804,0.0140133562,0.5307272315,0.9663752045,-0.0011532321,-0.0007793380,0.0014010367,0.0000000000,-0.0002913062,0.0000000000,0.0644638019,-0.1636609854,0.034,1.000000,10.2827248300,0,0.0102362670
27.208461,2.5793491057,2.6062333586,-0.0350628604,-0.0066737690,-0.0268547889,-0.0283890914,0.0717882798,0.0040253996,-0.0735160546,0.0127910165,0.5307113810,0.9663270068,-0.0011567465,-0.0005695634,0.0013224300,0.0000000000,-0.0002959827,0.0007102315,0.0644638019,-0.1196083206,-0.010,1.000000,10.2827248300,0,0.0093285727
27.250119,2.5778770084,2.6046993778,-0.0356115354,-0.0086584904,-0.0267841431,-0.0269530450,0.0706722738,0.0041645704,0.0033400999,0.0116840924,0.5306954762,0.9662788528,-0.0011556948,-0.0005814518,0.0012555356,0.0000000000,-0.0003006113,0.0005699363,0.0644638019,-0.1221048742,-0.008,1.000000,10.2827248300,0,0.0085025557
27.291826,2.5763804055,2.6031653970,-0.0361547471,-0.0104156099,-0.0267390078,-0.0257391372,0.0695581485,0.0040257356,-0.0033320356,0.0106735348,0.5306795798,0.9662307306,-0.0011549324,-0.0005746109,0.0011989890,0.0000000000,-0.0003051937,0.0004883055,0.0644638019,-0.1206682923,-0.009,1.000000,10.2827248300,0,0.0077498781
27.333474,2.5748634631,2.6016314163,-0.0366909888,-0.0119712282,-0.0267151014,-0.0247197607,0.0684450192,0.0036451353,-0.0091344081,0.0097499016,0.5306636881,0.9661826310,-0.0011543906,-0.0005518839,0.0011515041,0.0000000000,-0.0003097171,0.0004476024,0.0644638019,-0.1158956262,-0.014,1.000000,10.2827248300,0,0.0070631664
27.375252,2.5733194524,2.6016314163,-0.0372226030,-0.0133484528,-0.0282530318,-0.0238741502,0.0672678096,-0.0005638058,-0.1010145848,0.0088844329,0.5306477978,0.9661345020,-0.0011550953,-0.0002696321,0.0011121136,0.0000000000,-0.0003142014,0.0065576081,0.0644638019,-0.0566227492,-0.073,1.000000,10.2827248300,0,0.0064319144
27.416797,2.5717621540,2.6000974355,-0.0377448960,-0.0145677414,-0.0282709664,-0.0231771546,0.0660898526,-0.0014471648,-0.0212006161,0.0081071303,0.5306318918,0.9660864207,-0.0011539524,-0.0002163254,0.0010796459,0.0000000000,-0.0003186069,0.0066696722,0.0644638019,-0.0454283318,-0.084,1.000000,10.2827248300,0,0.0058579057
27.458513,2.5701767849,2.5985634547,-0.0382628569,-0.0156472056,-0.0283175890,-0.0226156513,0.0649099531,-0.0025341443,-0.0260875102,0.0073984494,0.5306159957,0.9660383999,-0.0011524989,-0.0001500992,0.0010534897,0.0000000000,-0.0003229758,0.0069652796,0.0644638019,-0.0315208304,-0.098,1.000000,10.2827248300,0,0.0053371967
27.500131,2.5685737087,2.5970294739,-0.0387730643,-0.0166028801,-0.0283824652,-0.0221701842,0.0637273504,-0.0037824258,-0.0299587550,0.0067540256,0.5306001136,0.9659904576,-0.0011506163,-0.0000738705,0.0010327388,0.0000000000,-0.0003272791,0.0073869008,0.0644638019,-0.0155127963,-0.114,1.000000,10.2827248300,0,0.0048666661
27.541771,2.5669486866,2.5954954931,-0.0392769035,-0.0174489607,-0.0284697712,-0.0218279428,0.0625411099,-0.0051899679,-0.0337810111,0.0061703979,0.5305842516,0.9659426173,-0.0011481658,0.0000122024,0.0010167964,0.0000000000,-0.0003315285,0.0079731048,0.0644638019,0.0025625068,-0.132,1.000000,10.2827248300,0,0.0044440272
27.583674,2.5652923443,2.5939615123,-0.0397771454,-0.0181980153,-0.0285888258,-0.0215791301,0.0613499088,-0.0067700084,-0.0379209717,0.0056450969,0.5305684174,0.9658949103,-0.0011449691,0.0001090072,0.0010052062,0.0000000000,-0.0003357475,0.0088071122,0.0644638019,0.0228915135,-0.153,1.000000,10.2827248300,0,0.0040679129
27.625108,2.5636340988,2.5924275315,-0.0402650023,-0.0188611705,-0.0287101627,-0.0214038318,0.0601536521,-0.0084353881,-0.0399691121,0.0051768944,0.5305526215,0.9658473680,-0.0011410142,0.0002108267,0.0009970404,0.0000000000,-0.0003398620,0.0096979933,0.0644638019,0.0442735966,-0.174,1.000000,10.2827248300,0,0.0037371669
27.666805,2.5619450656,2.5908935507,-0.0407490678,-0.0194482771,-0.0288626231,-0.0213007907,0.0589510428,-0.0102524844,-0.0436103118,0.0047646215,0.5305368743,0.9658000330,-0.0011360406,0.0003221470,0.0009922405,0.0000000000,-0.0003439443,0.0108755068,0.0644638019,0.0676508719,-0.197,1.000000,10.2827248300,0,0.0034517751
27.708445,2.5602383292,2.5893595700,-0.0412254978,-0.0199680560,-0.0290330839,-0.0212574418,0.0577413309,-0.0121797086,-0.0462533803,0.0044086660,0.5305211899,0.9657529506,-0.0011299771,0.0004403441,0.0009902212,0.0000000000,-0.0003479621,0.0122680921,0.0644638019,0.0924722534,-0.222,1.000000,10.2827248300,0,0.0032120422
27.750137,2.5585097344,2.5893595700,-0.0416954544,-0.0204282283,-0.0307596471,-0.0212672261,0.0564596790,-0.0178118014,-0.1351702280,0.0041003353,0.5305055836,0.9657067472,-0.0011088820,0.0008106441,0.0009906770,0.0000000000,-0.0003519252,0.0307367398,0.0644638019,0.1702352558,-0.300,1.000000,10.2827248300,0,0.0030720412
27.791814,2.5567623116,2.5878255892,-0.0421580968,-0.0180855800,-0.0309834316,-0.0240725168,0.0551687027,-0.0228157758,-0.1200953846,0.0039250706,0.5304902631,0.9656615918,-0.0010837296,0.0011299603,0.0011213539,0.0000000000,-0.0003558265,0.0336896781,0.0644638019,0.2372916703,-0.367,1.000000,10.2827248300,0,0.0030390552
27.833468,2.5549967652,2.5862916084,-0.0426132556,-0.0187616290,-0.0312120125,-0.0238516266,0.0538682021,-0.0248169815,-0.0480289363,0.0038903804,0.5304752848,0.9656169467,-0.0010714809,0.0012557738,0.0011110644,0.0000000000,-0.0003596646,0.0368329561,0.0644638019,0.2637125056,-0.393,1.000000,10.2827248300,0,0.0030538144
27.875216,2.5532083374,2.5847576276,-0.0430621263,-0.0193601507,-0.0314638171,-0.0237019756,0.0525572098,-0.0269562335,-0.0513420499,0.0039166729,0.5304604706,0.9655728901,-0.0010573590,0.0013917702,0.0011040933,0.0000000000,-0.0003634495,0.0404421656,0.0644638019,0.2922717400,-0.422,1.000000,10.2827248300,0,0.0031194035
27.916901,2.5514041085,2.5832236468,-0.0435029185,-0.0198900357,-0.0317317259,-0.0236128827,0.0512350545,-0.0292074503,-0.0540292026,0.0040082680,0.5304458467,0.9655295022,-0.0010413106,0.0015365162,0.0010999431,0.0000000000,-0.0003671662,0.0444484099,0.0644638019,0.3226684093,-0.452,1.000000,10.2827248300,0,0.0032387845
27.958453,2.5495874684,2.5816896660,-0.0439348881,-0.0203591551,-0.0320123141,-0.0235757329,0.0499012081,-0.0315548773,-0.0563382484,0.0041693393,0.5304314398,0.9654868671,-0.0010232419,0.0016893162,0.0010982126,0.0000000000,-0.0003708084,0.0488250110,0.0644638019,0.3547564086,-0.484,1.000000,10.2827248300,0,0.0034149339
28.000219,2.5477435255,2.5816896660,-0.0443615412,-0.0207744773,-0.0338544234,-0.0235870639,0.0484906071,-0.0376212003,-0.1455917516,0.0043939244,0.5304172783,0.9654463755,-0.0009717996,0.0021122752,0.0010987404,0.0000000000,-0.0003744057,0.0819254776,0.0644638019,0.4435777988,-0.573,1.000000,10.2827248300,0,0.0037712726
28.041803,2.5458901002,2.5786217044,-0.0447787412,-0.0211421716,-0.0326382638,-0.0236365697,0.0471306795,-0.0366673444,0.0228925410,0.0048724332,0.5304038243,0.9654055884,-0.0009788902,0.0020324492,0.0011010465,0.0000000000,-0.0003779232,0.0592389374,0.0644638019,0.4268143322,-0.556,1.000000,10.2827248300,0,0.0040652127
